date,stock_id,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Dealer_Self,buy_Foreign_Investor,buy_Investment_Trust,net_Dealer_Hedging,net_Dealer_self,net_Foreign_Dealer_Self,net_Foreign_Investor,net_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Dealer_Self,sell_Foreign_Investor,sell_Investment_Trust,net_Dealer_Hedging_5d,net_Dealer_Hedging_20d,net_Dealer_self_5d,net_Dealer_self_20d,net_Foreign_Dealer_Self_5d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_5d,net_Foreign_Investor_20d,net_Investment_Trust_5d,net_Investment_Trust_20d
2025-07-18,1414,0,0,0,32000,0,0,0,0,-62000,0,0,0,0,94000,0,0.0,0.0,8000.0,-51356.0,0.0,0.0,73000.0,280600.0,0.0,0.0
2025-07-21,1414,0,0,0,21000,0,0,0,0,-55000,0,0,0,0,76000,0,0.0,0.0,8000.0,-51356.0,0.0,0.0,58000.0,225600.0,0.0,0.0
2025-07-22,1414,0,0,0,98000,0,0,0,0,-64000,0,0,0,0,162000,0,0.0,0.0,1000.0,-51356.0,0.0,0.0,81000.0,161600.0,0.0,0.0
2025-07-23,1414,0,1000,0,666000,0,0,1000,0,475000,0,0,0,0,191000,0,0.0,0.0,5000.0,-50356.0,0.0,0.0,454000.0,687600.0,0.0,0.0
2025-07-24,1414,0,0,0,56000,0,0,-1000,0,-87000,0,0,1000,0,143000,0,0.0,0.0,0.0,-37356.0,0.0,0.0,207000.0,534600.0,0.0,0.0
2025-07-25,1414,0,0,0,90000,0,0,-4000,0,0,0,0,4000,0,90000,0,0.0,0.0,-4000.0,-24356.0,0.0,0.0,269000.0,350000.0,0.0,0.0
2025-07-28,1414,0,3000,0,266000,0,0,0,0,148000,0,0,3000,0,118000,0,0.0,0.0,-4000.0,-21356.0,0.0,0.0,472000.0,545000.0,0.0,0.0
2025-07-29,1414,0,0,0,123000,0,0,0,0,-17000,0,0,0,0,140000,0,0.0,0.0,-4000.0,-22356.0,0.0,0.0,519000.0,523000.0,0.0,0.0
2025-07-30,1414,0,3000,0,375000,0,0,3000,0,277000,0,0,0,0,98000,0,0.0,0.0,-2000.0,-19356.0,0.0,0.0,321000.0,810000.0,0.0,0.0
2025-07-31,1414,0,0,0,61000,0,0,0,0,-57000,0,0,0,0,118000,0,0.0,0.0,-1000.0,-4000.0,0.0,0.0,351000.0,514000.0,0.0,0.0
2025-08-01,1414,0,0,0,42000,0,0,0,0,-97000,0,0,0,0,139000,0,0.0,0.0,3000.0,-1000.0,0.0,0.0,254000.0,492000.0,0.0,0.0
2025-08-04,1414,0,0,0,174000,0,0,-1000,0,110000,0,0,1000,0,64000,0,0.0,0.0,2000.0,5000.0,0.0,0.0,216000.0,615000.0,0.0,0.0
2025-08-05,1414,0,3000,0,225000,0,0,3000,0,139000,0,0,0,0,86000,0,0.0,0.0,5000.0,8000.0,0.0,0.0,372000.0,861000.0,0.0,0.0
2025-08-06,1414,0,0,0,163000,0,0,0,0,57000,0,0,0,0,106000,0,0.0,0.0,2000.0,9000.0,0.0,0.0,152000.0,955000.0,0.0,0.0
2025-08-07,1414,0,1,0,88000,0,0,1,0,-321000,0,0,0,0,409000,0,0.0,0.0,2001.0,7001.0,0.0,0.0,-112000.0,550000.0,0.0,0.0
2025-08-08,1414,0,0,0,18000,0,0,-5000,0,-125000,0,0,5000,0,143000,0,0.0,0.0,-2999.0,4001.0,0.0,0.0,-140000.0,456000.0,0.0,0.0
2025-08-11,1414,0,1000,0,66000,0,0,0,0,-183000,0,0,1000,0,249000,0,0.0,0.0,-1999.0,4001.0,0.0,0.0,-433000.0,313000.0,0.0,0.0
2025-08-12,1414,0,0,0,103000,0,0,0,0,55000,0,0,0,0,48000,0,0.0,0.0,-4999.0,-2999.0,0.0,0.0,-517000.0,455000.0,0.0,0.0
2025-08-13,1414,0,13000,0,53000,0,0,13000,0,-72000,0,0,0,0,125000,0,0.0,0.0,8001.0,13001.0,0.0,0.0,-646000.0,281000.0,0.0,0.0
2025-08-14,1414,0,1000,0,225000,0,0,0,0,161000,0,0,1000,0,64000,0,0.0,0.0,8000.0,9001.0,0.0,0.0,-164000.0,282000.0,0.0,0.0
2025-08-15,1414,0,240000,0,188000,0,0,239000,0,20000,0,0,1000,0,168000,0,0.0,0.0,252000.0,248001.0,0.0,0.0,-19000.0,364000.0,0.0,0.0
2025-08-18,1414,0,0,0,149000,0,0,-1000,0,-4000,0,0,1000,0,153000,0,0.0,0.0,251000.0,247001.0,0.0,0.0,160000.0,415000.0,0.0,0.0
2025-08-19,1414,0,0,0,25000,0,0,-1000,0,-214000,0,0,1000,0,239000,0,0.0,0.0,250000.0,246001.0,0.0,0.0,-109000.0,265000.0,0.0,0.0
2025-08-20,1414,0,17000,0,59000,0,0,17000,0,-68000,0,0,0,0,127000,0,0.0,0.0,254000.0,262001.0,0.0,0.0,-105000.0,-278000.0,0.0,0.0
2025-08-21,1414,0,47000,0,210000,0,0,47000,0,109000,0,0,0,0,101000,0,0.0,0.0,301000.0,310001.0,0.0,0.0,-157000.0,-82000.0,0.0,0.0
2025-08-22,1414,0,0,0,12000,0,0,0,0,-124000,0,0,0,0,136000,0,0.0,0.0,62000.0,314001.0,0.0,0.0,-301000.0,-206000.0,0.0,0.0
2025-08-25,1414,0,0,0,25000,0,0,0,0,-63000,0,0,0,0,88000,0,0.0,0.0,63000.0,314001.0,0.0,0.0,-360000.0,-417000.0,0.0,0.0
2025-08-26,1414,0,0,0,32000,0,0,0,0,-76000,0,0,0,0,108000,0,0.0,0.0,64000.0,314001.0,0.0,0.0,-222000.0,-476000.0,0.0,0.0
2025-08-27,1414,0,1000,0,151000,0,0,-1000,0,-51000,0,0,2000,0,202000,0,0.0,0.0,46000.0,310001.0,0.0,0.0,-205000.0,-804000.0,0.0,0.0
2025-08-28,1414,0,6000,0,195000,0,0,6000,0,76000,0,0,0,0,119000,0,0.0,0.0,5000.0,316001.0,0.0,0.0,-238000.0,-671000.0,0.0,0.0
2025-08-29,1414,0,6000,0,86000,0,0,-43000,0,5000,0,0,49000,0,81000,0,0.0,0.0,-38000.0,273001.0,0.0,0.0,-109000.0,-569000.0,0.0,0.0
2025-09-01,1414,0,4000,0,82000,0,0,-34000,0,9000,0,0,38000,0,73000,0,0.0,0.0,-72000.0,240001.0,0.0,0.0,-37000.0,-670000.0,0.0,0.0
2025-09-02,1414,0,38000,0,317000,0,0,37000,0,251000,0,0,1000,0,66000,0,0.0,0.0,-35000.0,274001.0,0.0,0.0,290000.0,-558000.0,0.0,0.0
2025-09-03,1414,0,1000,0,50000,0,0,-2000,0,-149000,0,0,3000,0,199000,0,0.0,0.0,-36000.0,272001.0,0.0,0.0,192000.0,-764000.0,0.0,0.0
2025-09-04,1414,0,0,0,449000,0,0,-5000,0,399000,0,0,5000,0,50000,0,0.0,0.0,-47000.0,267000.0,0.0,0.0,515000.0,-44000.0,0.0,0.0
2025-09-05,1414,0,0,0,54000,0,0,0,0,-25000,0,0,0,0,79000,0,0.0,0.0,-4000.0,272000.0,0.0,0.0,485000.0,56000.0,0.0,0.0
2025-09-08,1414,0,1000,0,126000,0,0,-11000,0,59000,0,0,12000,0,67000,0,0.0,0.0,19000.0,261000.0,0.0,0.0,535000.0,298000.0,0.0,0.0
2025-09-09,1414,0,7000,0,157000,0,0,-18000,0,80000,0,0,25000,0,77000,0,0.0,0.0,-36000.0,243000.0,0.0,0.0,364000.0,323000.0,0.0,0.0
2025-09-10,1414,0,32000,0,44000,0,0,17000,0,-110000,0,0,15000,0,154000,0,0.0,0.0,-17000.0,247000.0,0.0,0.0,403000.0,285000.0,0.0,0.0
2025-09-11,1414,0,0,0,135000,0,0,-116000,0,31000,0,0,116000,0,104000,0,0.0,0.0,-128000.0,131000.0,0.0,0.0,35000.0,155000.0,0.0,0.0
2025-09-12,1414,0,0,0,235000,0,0,-16000,0,170000,0,0,16000,0,65000,0,0.0,0.0,-144000.0,-124000.0,0.0,0.0,230000.0,305000.0,0.0,0.0
2025-09-15,1414,0,0,0,184000,0,0,-14000,0,98000,0,0,14000,0,86000,0,0.0,0.0,-147000.0,-137000.0,0.0,0.0,269000.0,407000.0,0.0,0.0
2025-09-16,1414,0,1000,0,121000,0,0,1000,0,-5000,0,0,0,0,126000,0,0.0,0.0,-128000.0,-135000.0,0.0,0.0,184000.0,616000.0,0.0,0.0
2025-09-17,1414,0,31000,0,50000,0,0,31000,0,-56500,0,0,0,0,106500,0,0.0,0.0,-114000.0,-121000.0,0.0,0.0,237500.0,627500.0,0.0,0.0
2025-09-18,1414,0,0,0,12000,0,0,0,0,-75000,0,0,0,0,87000,0,0.0,0.0,2000.0,-168000.0,0.0,0.0,131500.0,443500.0,0.0,0.0
2025-09-19,1414,0,7000,0,190000,0,0,7000,0,38000,0,0,0,0,152000,0,0.0,0.0,25000.0,-161000.0,0.0,0.0,-500.0,605500.0,0.0,0.0
2025-09-22,1414,0,0,0,43000,0,0,0,0,-68000,0,0,0,0,111000,0,0.0,0.0,39000.0,-161000.0,0.0,0.0,-166500.0,600500.0,0.0,0.0
2025-09-23,1414,0,0,0,218000,0,0,0,0,135000,0,0,0,0,83000,0,0.0,0.0,38000.0,-161000.0,0.0,0.0,-26500.0,811500.0,0.0,0.0
2025-06-25,1419,0,0,0,99000,0,0,-1000,0,-34000,0,0,1000,0,133000,0,0.0,0.0,-1000.0,-1000.0,0.0,0.0,-34000.0,-34000.0,0.0,0.0
2025-06-26,1419,1000,0,0,482000,0,126,-23000,0,154000,0,874,23000,0,328000,0,126.0,126.0,-24000.0,-24000.0,0.0,0.0,120000.0,120000.0,0.0,0.0
2025-06-27,1419,7063,0,0,999800,0,-174,-32000,0,-308200,0,7237,32000,0,1308000,0,-48.0,-48.0,-56000.0,-56000.0,0.0,0.0,-188200.0,-188200.0,0.0,0.0
2025-06-30,1419,0,3000,0,426000,0,-63,-10000,0,10000,0,63,13000,0,416000,0,-111.0,-111.0,-66000.0,-66000.0,0.0,0.0,-178200.0,-178200.0,0.0,0.0
2025-07-01,1419,19000,22031,0,271000,0,0,22031,0,-27000,0,19000,0,0,298000,0,-111.0,-111.0,-43969.0,-43969.0,0.0,0.0,-205200.0,-205200.0,0.0,0.0
2025-07-02,1419,17000,5000,0,312000,0,3967,0,0,165000,0,13033,5000,0,147000,0,3856.0,3856.0,-42969.0,-43969.0,0.0,0.0,-6200.0,-40200.0,0.0,0.0
2025-07-03,1419,2000,5000,0,61000,0,0,1000,0,-92000,0,2000,4000,0,153000,0,3730.0,3856.0,-18969.0,-42969.0,0.0,0.0,-252200.0,-132200.0,0.0,0.0
2025-07-04,1419,3000,4000,0,99000,0,347,4000,0,-103000,0,2653,0,0,202000,0,4251.0,4203.0,17031.0,-38969.0,0.0,0.0,-47000.0,-235200.0,0.0,0.0
2025-07-07,1419,12000,0,0,98000,0,3000,0,0,30000,0,9000,0,0,68000,0,7314.0,7203.0,27031.0,-38969.0,0.0,0.0,-27000.0,-205200.0,0.0,0.0
2025-07-08,1419,21000,7000,0,180000,0,-7000,5000,0,44000,0,28000,2000,0,136000,0,314.0,203.0,10000.0,-33969.0,0.0,0.0,44000.0,-161200.0,0.0,0.0
2025-07-09,1419,4000,0,0,90000,0,-257,-2000,0,-6000,0,4257,2000,0,96000,0,-3910.0,-54.0,8000.0,-35969.0,0.0,0.0,-127000.0,-167200.0,0.0,0.0
2025-07-10,1419,16000,0,0,95000,0,2925,-4000,0,-7000,0,13075,4000,0,102000,0,-985.0,2871.0,3000.0,-39969.0,0.0,0.0,-42000.0,-174200.0,0.0,0.0
2025-07-11,1419,16000,1000,0,37000,46000,-404,1000,0,-7000,46000,16404,0,0,44000,0,-1736.0,2467.0,0.0,-38969.0,0.0,0.0,54000.0,-181200.0,46000.0,46000.0
2025-07-14,1419,22000,19000,0,109000,0,461,19000,0,-205000,0,21539,0,0,314000,0,-4275.0,2928.0,19000.0,-19969.0,0.0,0.0,-181000.0,-386200.0,46000.0,46000.0
2025-07-15,1419,11000,23000,0,84000,7000,170,21000,0,-17000,7000,10830,2000,0,101000,0,2895.0,3098.0,35000.0,1031.0,0.0,0.0,-242000.0,-403200.0,53000.0,53000.0
2025-07-16,1419,18000,1000,0,470000,0,6000,-2000,0,35000,0,12000,3000,0,435000,0,9152.0,9098.0,35000.0,-969.0,0.0,0.0,-201000.0,-368200.0,53000.0,53000.0
2025-07-17,1419,0,1000,0,56000,6000,0,-1000,0,-113000,6000,0,2000,0,169000,0,6227.0,9098.0,38000.0,-1969.0,0.0,0.0,-307000.0,-481200.0,59000.0,59000.0
2025-07-18,1419,0,5000,0,84000,5000,-222,4000,0,-60000,5000,222,1000,0,144000,0,6409.0,8876.0,41000.0,2031.0,0.0,0.0,-360000.0,-541200.0,18000.0,64000.0
2025-07-21,1419,5000,0,0,59000,0,166,0,0,-20000,0,4834,0,0,79000,0,6114.0,9042.0,22000.0,2031.0,0.0,0.0,-175000.0,-561200.0,18000.0,64000.0
2025-07-22,1419,3000,2000,0,62000,0,-92,2000,0,-135000,0,3092,0,0,197000,0,5852.0,8950.0,3000.0,4031.0,0.0,0.0,-293000.0,-696200.0,11000.0,64000.0
2025-07-23,1419,1000,15000,0,159000,0,-4000,14907,0,128000,0,5000,93,0,31000,0,-4148.0,4950.0,19907.0,19938.0,0.0,0.0,-200000.0,-534200.0,11000.0,64000.0
2025-07-24,1419,16000,0,0,287000,0,-4000,-2000,0,127000,0,20000,2000,0,160000,0,-8148.0,824.0,18907.0,40938.0,0.0,0.0,40000.0,-561200.0,5000.0,64000.0
2025-07-25,1419,8000,1000,0,159000,0,2647,-4000,0,22000,0,5353,5000,0,137000,0,-5279.0,3645.0,10907.0,68938.0,0.0,0.0,122000.0,-231000.0,0.0,64000.0
2025-07-28,1419,12000,1000,0,125000,0,52,0,0,-295000,0,11948,1000,0,420000,0,-5393.0,3760.0,10907.0,78938.0,0.0,0.0,-153000.0,-536000.0,0.0,64000.0
2025-07-29,1419,3000,0,0,168000,6000,506,-150,0,-71000,6000,2494,150,0,239000,0,-4795.0,4266.0,8757.0,56757.0,0.0,0.0,-89000.0,-580000.0,6000.0,70000.0
2025-07-30,1419,0,7000,0,48000,0,-258,7000,0,15000,0,258,0,0,33000,0,-1053.0,41.0,850.0,63757.0,0.0,0.0,-202000.0,-730000.0,6000.0,70000.0
2025-07-31,1419,1000,5000,0,81000,0,-273,3000,0,29000,0,1273,2000,0,52000,0,2674.0,-232.0,5850.0,65757.0,0.0,0.0,-300000.0,-609000.0,6000.0,70000.0
2025-08-01,1419,5000,0,0,144000,0,120,-2000,0,104000,-17000,4880,2000,0,40000,17000,147.0,-459.0,7850.0,59757.0,0.0,0.0,-218000.0,-402000.0,-11000.0,53000.0
2025-08-04,1419,1000,0,0,254000,0,516,-6000,0,197000,-17000,484,6000,0,57000,17000,611.0,-2943.0,1850.0,53757.0,0.0,0.0,274000.0,-235000.0,-28000.0,36000.0
2025-08-05,1419,0,1574,0,172000,0,-466,-8426,0,81000,-18000,466,10000,0,91000,18000,-361.0,3591.0,-6426.0,40331.0,0.0,0.0,426000.0,-198000.0,-52000.0,18000.0
2025-08-06,1419,0,0,0,68000,0,0,0,0,-3000,-18000,0,0,0,71000,18000,-103.0,3848.0,-13426.0,42331.0,0.0,0.0,408000.0,-195000.0,-70000.0,0.0
2025-08-07,1419,0,4113,0,17000,0,0,4113,0,-31000,0,0,0,0,48000,0,170.0,923.0,-12313.0,50444.0,0.0,0.0,348000.0,-219000.0,-70000.0,0.0
2025-08-08,1419,0,0,0,23000,0,-338,-4000,0,-55000,0,338,4000,0,78000,0,-288.0,989.0,-14313.0,45444.0,0.0,0.0,189000.0,-267000.0,-53000.0,-46000.0
2025-08-11,1419,1000,5000,0,97000,0,773,2000,0,20000,0,227,3000,0,77000,0,-31.0,1301.0,-6313.0,28444.0,0.0,0.0,12000.0,-42000.0,-36000.0,-46000.0
2025-08-12,1419,0,13000,0,195000,0,-74,13000,0,44000,0,74,0,0,151000,0,361.0,1057.0,15113.0,20444.0,0.0,0.0,-25000.0,19000.0,-18000.0,-53000.0
2025-08-13,1419,0,3000,0,105000,0,0,3000,0,-57000,0,0,0,0,162000,0,361.0,-4943.0,18113.0,25444.0,0.0,0.0,-79000.0,-73000.0,0.0,-53000.0
2025-08-14,1419,0,6365,0,65000,0,0,6365,0,30000,0,0,0,0,35000,0,361.0,-4943.0,20365.0,32809.0,0.0,0.0,-18000.0,70000.0,0.0,-59000.0
2025-08-15,1419,1000,55000,0,115000,0,0,46000,0,75000,0,1000,9000,0,40000,0,699.0,-4721.0,70365.0,74809.0,0.0,0.0,112000.0,205000.0,0.0,-64000.0
2025-08-18,1419,0,11000,0,139000,0,-237,11000,0,78000,0,237,0,0,61000,0,-311.0,-5124.0,79365.0,85809.0,0.0,0.0,170000.0,303000.0,0.0,-64000.0
2025-08-19,1419,4000,20000,0,117000,0,0,20000,0,63000,0,4000,0,0,54000,0,-237.0,-5032.0,86365.0,103809.0,0.0,0.0,189000.0,501000.0,0.0,-64000.0
2025-08-20,1419,0,9000,0,126000,0,-1,9000,0,91000,0,1,0,0,35000,0,-238.0,-1033.0,92365.0,97902.0,0.0,0.0,337000.0,464000.0,0.0,-64000.0
2025-08-21,1419,0,9000,0,131000,0,0,9000,0,101000,0,0,0,0,30000,0,-238.0,2967.0,95000.0,108902.0,0.0,0.0,408000.0,438000.0,0.0,-64000.0
2025-08-22,1419,1000,3000,0,258000,0,-397,-2367,0,-468000,0,1397,5367,0,726000,0,-635.0,-77.0,46633.0,110535.0,0.0,0.0,-135000.0,-52000.0,0.0,-64000.0
2025-08-25,1419,4000,4000,0,103000,0,0,4000,0,-56944,0,4000,0,0,159944,0,-398.0,-129.0,39633.0,114535.0,0.0,0.0,-269944.0,186056.0,0.0,-64000.0
2025-08-26,1419,0,0,0,24000,0,0,0,0,-111000,0,0,0,0,135000,0,-398.0,-635.0,19633.0,114685.0,0.0,0.0,-443944.0,146056.0,0.0,-70000.0
2025-08-27,1419,0,2000,0,173000,0,-1000,2000,0,148000,0,1000,0,0,25000,0,-1397.0,-1377.0,12633.0,109685.0,0.0,0.0,-386944.0,279056.0,0.0,-70000.0
2025-08-28,1419,0,8000,0,197000,0,-152,4000,0,105900,0,152,4000,0,91100,0,-1549.0,-1256.0,7633.0,110685.0,0.0,0.0,-382044.0,355956.0,0.0,-70000.0
2025-08-29,1419,1000,2000,0,31000,0,0,2000,0,-17000,0,1000,0,0,48000,0,-1152.0,-1376.0,12000.0,114685.0,0.0,0.0,68956.0,234956.0,0.0,-53000.0
2025-09-01,1419,0,0,0,45000,0,0,0,0,0,0,0,0,0,45000,0,-1152.0,-1892.0,8000.0,120685.0,0.0,0.0,125900.0,37956.0,0.0,-36000.0
2025-09-02,1419,12000,0,0,81000,0,0,0,0,76000,0,12000,0,0,5000,0,-1152.0,-1426.0,8000.0,129111.0,0.0,0.0,312900.0,32956.0,0.0,-18000.0
2025-09-03,1419,0,7000,0,120000,0,0,7000,0,79000,0,0,0,0,41000,0,-152.0,-1426.0,13000.0,136111.0,0.0,0.0,243900.0,114956.0,0.0,0.0
2025-09-04,1419,4000,3000,0,473000,0,0,3000,0,270254,0,4000,0,0,202746,0,0.0,-1426.0,12000.0,134998.0,0.0,0.0,408254.0,416210.0,0.0,0.0
2025-09-05,1419,18000,3000,0,205000,0,985,1000,0,-7000,0,17015,2000,0,212000,0,985.0,-103.0,11000.0,139998.0,0.0,0.0,418254.0,464210.0,0.0,0.0
2025-09-08,1419,4000,0,0,55000,0,0,0,0,-100000,0,4000,0,0,155000,0,985.0,-876.0,11000.0,137998.0,0.0,0.0,318254.0,344210.0,0.0,0.0
2025-09-09,1419,0,0,0,94000,0,0,-18000,0,31000,0,0,18000,0,63000,0,985.0,-802.0,-7000.0,106998.0,0.0,0.0,273254.0,331210.0,0.0,0.0
2025-09-10,1419,0,10000,0,112000,0,-97,-13000,0,46000,0,97,23000,0,66000,0,888.0,-899.0,-27000.0,90998.0,0.0,0.0,240254.0,434210.0,0.0,0.0
2025-09-11,1419,0,5000,0,24000,0,-554,-16000,0,-228000,0,554,21000,0,252000,0,334.0,-1453.0,-46000.0,68633.0,0.0,0.0,-258000.0,176210.0,0.0,0.0
2025-09-12,1419,0,4000,0,130000,0,-79,-23000,0,89000,0,79,27000,0,41000,0,-730.0,-1532.0,-70000.0,-367.0,0.0,0.0,-162000.0,190210.0,0.0,0.0
2025-09-15,1419,0,4000,0,31000,0,0,4000,0,-8000,0,0,0,0,39000,0,-730.0,-1295.0,-66000.0,-7367.0,0.0,0.0,-70000.0,104210.0,0.0,0.0
2025-09-16,1419,4000,0,0,141000,0,0,-3000,0,98000,0,4000,3000,0,43000,0,-730.0,-1295.0,-51000.0,-30367.0,0.0,0.0,-3000.0,139210.0,0.0,0.0
2025-09-17,1419,2000,15000,0,603000,0,1970,15000,0,260350,0,30,0,0,342650,0,1337.0,676.0,-23000.0,-24367.0,0.0,0.0,211350.0,308560.0,0.0,0.0
2025-09-18,1419,0,3000,0,45000,0,0,-3000,0,-145000,0,0,6000,0,190000,0,1891.0,676.0,-10000.0,-36367.0,0.0,0.0,294350.0,62560.0,0.0,0.0
2025-09-19,1419,4000,3000,0,355000,0,-3000,-9000,0,97000,0,7000,12000,0,258000,0,-1030.0,-1927.0,4000.0,-43000.0,0.0,0.0,302350.0,627560.0,0.0,0.0
2025-09-22,1419,7000,3000,0,20000,0,-1000,1000,0,-206000,0,8000,2000,0,226000,0,-2030.0,-2927.0,1000.0,-46000.0,0.0,0.0,104350.0,478504.0,0.0,0.0
2025-09-23,1419,15180,0,0,182000,0,15180,-1098,0,38000,0,0,1098,0,144000,0,13150.0,12253.0,2902.0,-47098.0,0.0,0.0,44350.0,627504.0,0.0,0.0
2025-06-25,1504,203000,0,0,3372000,0,110660,-12000,0,1586596,-454070,92340,12000,0,1785404,454070,110660.0,110660.0,-12000.0,-12000.0,0.0,0.0,1586596.0,1586596.0,-454070.0,-454070.0
2025-06-26,1504,611234,11000,0,3275969,0,575234,-296000,0,1574049,-934213,36000,307000,0,1701920,934213,685894.0,685894.0,-308000.0,-308000.0,0.0,0.0,3160645.0,3160645.0,-1388283.0,-1388283.0
2025-06-27,1504,254001,0,0,1931152,0,220857,-306017,0,-141148,-39589,33144,306017,0,2072300,39589,906751.0,906751.0,-614017.0,-614017.0,0.0,0.0,3019497.0,3019497.0,-1427872.0,-1427872.0
2025-06-30,1504,170002,35000,0,11062978,0,163218,-202162,0,8563978,-10557726,6784,237162,0,2499000,10557726,1069969.0,1069969.0,-816179.0,-816179.0,0.0,0.0,11583475.0,11583475.0,-11985598.0,-11985598.0
2025-07-01,1504,153009,255396,0,12218349,0,125898,159702,0,10360302,-10492000,27111,95694,0,1858047,10492000,1195867.0,1195867.0,-656477.0,-656477.0,0.0,0.0,21943777.0,21943777.0,-22477598.0,-22477598.0
2025-07-02,1504,7673,21000,0,3252000,1000,7673,-47022,0,1525000,-24052,0,68022,0,1727000,25052,1092880.0,1203540.0,-691499.0,-703499.0,0.0,0.0,21882181.0,23468777.0,-22047580.0,-22501650.0
2025-07-03,1504,10000,75000,0,1105000,52000,6929,-34135,0,600000,-509171,3071,109135,0,505000,561171,524575.0,1210469.0,-429634.0,-737634.0,0.0,0.0,20908132.0,24068777.0,-21622538.0,-23010821.0
2025-07-04,1504,274000,11000,0,824000,0,253068,-28014,0,-583000,-9669,20932,39014,0,1407000,9669,556786.0,1463537.0,-151631.0,-765648.0,0.0,0.0,20466280.0,23485777.0,-21592618.0,-23020490.0
2025-07-07,1504,355000,37000,0,1655811,0,340415,33271,0,772811,-845070,14585,3729,0,883000,845070,733983.0,1803952.0,83802.0,-732377.0,0.0,0.0,12675113.0,24258588.0,-11879962.0,-23865560.0
2025-07-08,1504,243000,76000,0,854000,0,231318,59484,0,-601005,-495000,11682,16516,0,1455005,495000,839403.0,2035270.0,-16416.0,-672893.0,0.0,0.0,1713806.0,23657583.0,-1882962.0,-24360560.0
2025-07-09,1504,66000,12000,0,1486000,0,47917,421,0,351665,-505655,18083,11579,0,1134335,505655,879647.0,2083187.0,31027.0,-672472.0,0.0,0.0,540471.0,24009248.0,-2364565.0,-24866215.0
2025-07-10,1504,93000,11000,0,1773418,292000,89492,-12800,0,403068,-515000,3508,23800,0,1370350,807000,962210.0,2172679.0,52362.0,-685272.0,0.0,0.0,343539.0,24412316.0,-2370394.0,-25381215.0
2025-07-11,1504,24000,54000,0,1502639,43000,5740,33115,0,559351,-971000,18260,20885,0,943288,1014000,714882.0,2178419.0,113491.0,-652157.0,0.0,0.0,1485890.0,24971667.0,-3331725.0,-26352215.0
2025-07-14,1504,378000,75000,0,2311427,282000,365518,59059,0,-875673,-24318,12482,15941,0,3187100,306318,739985.0,2543937.0,139279.0,-593098.0,0.0,0.0,-162594.0,24095994.0,-2510973.0,-26376533.0
2025-07-15,1504,252000,77000,0,1436624,594000,234056,29940,0,410324,-218807,17944,47060,0,1026300,812807,742723.0,2777993.0,109735.0,-563158.0,0.0,0.0,848735.0,24506318.0,-2234780.0,-26595340.0
2025-07-16,1504,447000,47000,0,1941000,0,412883,-91728,0,1200000,-1859070,34117,138728,0,741000,1859070,1107689.0,3190876.0,17586.0,-654886.0,0.0,0.0,1697070.0,25706318.0,-3588195.0,-28454410.0
2025-07-17,1504,270000,35000,0,821371,88000,259818,34141,0,396691,-3715,10182,859,0,424680,91715,1278015.0,3450694.0,64527.0,-620745.0,0.0,0.0,1690693.0,26103009.0,-3076910.0,-28458125.0
2025-07-18,1504,414000,34000,0,846000,6000,413666,31760,0,136000,-80954,334,2240,0,710000,86954,1685941.0,3864360.0,63172.0,-588985.0,0.0,0.0,1267342.0,26239009.0,-2186864.0,-28539079.0
2025-07-21,1504,346000,39000,0,1671821,395000,324000,28080,0,324757,379181,22000,10920,0,1347064,15819,1644423.0,4188360.0,32193.0,-560905.0,0.0,0.0,2467772.0,26563766.0,-1783365.0,-28159898.0
2025-07-22,1504,318000,64000,0,1168567,91000,292215,29894,0,-372433,-1072104,25785,34106,0,1541000,1163104,1702582.0,4480575.0,32147.0,-531011.0,0.0,0.0,1685015.0,26191333.0,-2636662.0,-29232002.0
2025-07-23,1504,143040,164000,0,4111359,0,131200,150077,0,3080359,-918000,11840,13923,0,1031000,918000,1420899.0,4501115.0,273952.0,-368934.0,0.0,0.0,3565374.0,27685096.0,-1695592.0,-29695932.0
2025-07-24,1504,52000,8000,0,2894000,80000,46472,-680,0,1962694,-746515,5528,8680,0,931306,826515,1207553.0,3972353.0,239131.0,-73614.0,0.0,0.0,5131377.0,28073741.0,-2438392.0,-29508234.0
2025-07-25,1504,24000,28000,0,1574744,0,10924,-22698,0,959744,-145886,13076,50698,0,615000,145886,804811.0,3762420.0,184673.0,209705.0,0.0,0.0,5955121.0,29174633.0,-2503324.0,-29614531.0
2025-07-28,1504,60000,20000,0,1550000,0,58233,1684,0,443000,-10629,1767,18316,0,1107000,10629,539044.0,3657435.0,158277.0,413551.0,0.0,0.0,6073364.0,21053655.0,-2893134.0,-19067434.0
2025-07-29,1504,240000,22000,0,1015000,25000,235863,17965,0,-263000,8420,4137,4035,0,1278000,16580,482692.0,3767400.0,146348.0,271814.0,0.0,0.0,6182797.0,10430353.0,-1812610.0,-8567014.0
2025-07-31,1504,36000,405169,0,499000,0,21000,405169,0,-317236,-14035,15000,0,0,816236,14035,372492.0,3780727.0,401440.0,724005.0,0.0,0.0,2785202.0,8588117.0,-908645.0,-8556997.0
