date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,MarginPurchaseTodayBalance_delta,ShortSaleTodayBalance_delta
2024-09-27,1313,1288,0,341920,304,7952,6968, ,33,1,0,341920,28,125,98,984,27
2024-09-30,1313,319,0,341920,355,7916,7952, ,3,1,0,341920,2,126,125,-36,1
2024-10-01,1313,219,30,341920,158,7947,7916, ,0,4,0,341920,2,124,126,31,-2
2024-10-04,1313,459,0,341920,86,8320,7947, ,1,0,0,341920,1,125,124,373,1
2024-10-07,1313,232,1,341920,457,8094,8320, ,1,0,0,341920,0,125,125,-226,0
2024-10-08,1313,85,2,341920,13,8164,8094, ,0,1,0,341920,0,124,125,70,-1
2024-10-09,1313,66,70,341920,183,7977,8164, ,1,2,0,341920,1,123,124,-187,-1
2024-10-11,1313,29,2,341920,42,7962,7977, ,0,1,0,341920,40,162,123,-15,39
2024-10-14,1313,75,4,341929,34,7999,7962, ,0,0,0,341929,0,162,162,37,0
2024-10-15,1313,52,0,341929,45,8006,7999, ,0,40,0,341929,1,123,162,7,-39
2024-10-16,1313,16,0,341929,50,7972,8006, ,20,2,0,341929,0,121,123,-34,-2
2024-10-17,1313,11,0,341929,49,7934,7972, ,0,14,0,341929,1,108,121,-38,-13
2024-10-18,1313,18,0,341929,81,7871,7934, ,0,0,0,341929,0,108,108,-63,0
2024-10-21,1313,98,0,341929,45,7924,7871, ,0,1,0,341929,0,107,108,53,-1
2024-10-22,1313,2,0,341929,8,7918,7924, ,0,0,0,341929,0,107,107,-6,0
2024-10-23,1313,35,0,341929,6,7947,7918, ,0,0,0,341929,0,107,107,29,0
2024-10-24,1313,74,0,341929,34,7987,7947, ,0,0,0,341929,1,108,107,40,1
2024-10-25,1313,52,30,341929,54,7955,7987, ,0,0,0,341929,0,108,108,-32,0
2024-10-28,1313,50,0,341929,37,7968,7955, ,0,0,0,341929,0,108,108,13,0
2024-10-29,1313,97,0,341929,44,8021,7968, ,0,5,0,341929,1,104,108,53,-4
2024-10-30,1313,30,0,341929,10,8041,8021, ,0,1,0,341929,1,104,104,20,0
2024-11-01,1313,38,0,341929,103,7976,8041, ,0,1,0,341929,2,105,104,-65,1
2024-11-04,1313,11,0,341929,11,7976,7976, ,0,2,0,341929,0,103,105,0,-2
2024-11-05,1313,22,0,341929,7,7991,7976, ,0,0,0,341929,1,104,103,15,1
2024-11-06,1313,43,0,341929,14,8020,7991, ,0,1,0,341929,4,107,104,29,3
2024-11-07,1313,36,0,341929,48,8008,8020, ,0,4,0,341929,9,112,107,-12,5
2024-11-08,1313,79,0,341929,21,8066,8008, ,5,9,0,341929,0,103,112,58,-9
2024-11-11,1313,34,50,341929,14,8036,8066, ,0,11,0,341929,0,92,103,-30,-11
2024-11-12,1313,76,0,341929,71,8041,8036, ,0,10,0,341929,44,126,92,5,34
2024-11-13,1313,95,0,341929,3,8133,8041, ,0,2,0,341929,1,125,126,92,-1
2024-11-14,1313,96,28,341932,119,8082,8133, ,0,10,0,341932,0,115,125,-51,-10
2024-11-15,1313,109,0,341932,119,8072,8082, ,0,3,0,341932,8,120,115,-10,5
2024-11-18,1313,66,0,341932,143,7995,8072, ,0,0,0,341932,11,131,120,-77,11
2024-11-19,1313,0,0,341932,76,7919,7995, ,0,0,0,341932,15,146,131,-76,15
2024-11-20,1313,24,0,341932,20,7923,7919, ,0,14,0,341932,0,132,146,4,-14
2024-11-21,1313,60,110,341932,13,7860,7923, ,0,0,0,341932,8,140,132,-63,8
2024-11-22,1313,242,0,341932,42,8060,7860, ,5,18,0,341932,0,122,140,200,-18
2024-11-25,1313,31,0,341932,56,8035,8060, ,0,0,0,341932,3,125,122,-25,3
2024-11-26,1313,82,0,341932,83,8034,8035, ,0,40,0,341932,4,89,125,-1,-36
2024-11-27,1313,100,2,341932,29,8103,8034, ,0,6,0,341932,0,83,89,69,-6
2024-11-28,1313,36,8,341932,92,8039,8103, ,0,11,0,341932,1,73,83,-64,-10
2024-11-29,1313,109,0,341932,110,8038,8039, ,0,1,0,341932,1,73,73,-1,0
2024-12-02,1313,16,0,341932,7,8047,8038, ,0,0,0,341932,1,74,73,9,1
2024-12-03,1313,245,0,341932,31,8261,8047, ,0,0,0,341932,2,76,74,214,2
2024-12-04,1313,7,0,341932,2,8266,8261, ,0,1,0,341932,0,75,76,5,-1
2024-12-05,1313,28,0,341932,40,8254,8266, ,0,1,0,341932,1,75,75,-12,0
2024-12-06,1313,36,227,341932,11,8052,8254, ,0,0,0,341932,2,77,75,-202,2
2024-12-09,1313,168,0,341932,53,8167,8052, ,0,15,0,341932,20,82,77,115,5
2024-12-10,1313,97,0,341932,78,8186,8167, ,1,5,0,341932,0,77,82,19,-5
2024-12-11,1313,109,0,341932,4,8291,8186, ,0,5,0,341932,5,77,77,105,0
2024-12-12,1313,161,0,341932,8,8444,8291, ,0,16,0,341932,0,61,77,153,-16
2024-12-13,1313,259,266,341956,562,7875,8444, ,5,16,0,341956,1,46,61,-569,-15
2024-12-16,1313,501,2,341956,323,8051,7875, ,6,9,0,341956,21,58,46,176,12
2024-12-17,1313,174,0,341956,287,7938,8051, ,12,13,0,341956,6,51,58,-113,-7
2024-12-18,1313,231,0,341956,55,8114,7938, ,11,1,0,341956,7,57,51,176,6
2024-12-19,1313,101,0,341956,138,8077,8114, ,5,2,0,341956,2,57,57,-37,0
2024-12-20,1313,97,10,341956,120,8044,8077, ,5,1,0,341956,1,57,57,-33,0
2024-12-23,1313,24,0,341956,358,7710,8044, ,2,1,0,341956,17,73,57,-334,16
2024-12-24,1313,18,41,341956,42,7645,7710, ,0,16,0,341956,2,59,73,-65,-14
2024-12-25,1313,7,0,341956,67,7585,7645, ,0,0,0,341956,0,59,59,-60,0
2024-12-26,1313,39,33,341956,47,7544,7585, ,0,4,0,341956,0,55,59,-41,-4
2024-12-27,1313,54,0,341956,19,7579,7544, ,0,0,0,341956,0,55,55,35,0
2024-12-30,1313,190,0,341956,449,7320,7579, ,2,7,0,341956,8,56,55,-259,1
2024-12-31,1313,26,7,341956,71,7268,7320, ,0,9,0,341956,2,49,56,-52,-7
2025-01-02,1313,65,0,341956,45,7288,7268, ,4,10,0,341956,0,39,49,20,-10
2025-01-03,1313,57,4,341956,41,7300,7288, ,4,0,0,341956,1,40,39,12,1
2025-01-06,1313,114,0,341956,60,7354,7300, ,0,0,0,341956,7,47,40,54,7
2025-01-07,1313,79,63,341956,97,7273,7354, ,2,4,0,341956,0,43,47,-81,-4
2025-01-08,1313,58,0,341956,66,7265,7273, ,2,1,0,341956,1,43,43,-8,0
2025-01-09,1313,224,64,341956,173,7252,7265, ,0,2,0,341956,6,47,43,-13,4
2025-01-10,1313,37,160,341956,79,7050,7252, ,2,4,0,341956,2,45,47,-202,-2
2025-01-13,1313,110,0,341956,216,6944,7050, ,0,3,0,341956,7,49,45,-106,4
2025-01-14,1313,74,2,341981,180,6836,6944, ,0,1,0,341981,11,59,49,-108,10
2025-01-15,1313,303,5,341981,124,7010,6836, ,46,0,0,341981,1,60,59,174,1
2025-01-16,1313,80,42,341981,84,6964,7010, ,0,0,0,341981,1,61,60,-46,1
2025-01-17,1313,191,11,341981,176,6968,6964, ,1,0,0,341981,4,65,61,4,4
2025-01-20,1313,244,14,341981,52,7146,6968, ,1,5,0,341981,1,61,65,178,-4
2025-01-21,1313,178,0,341981,27,7297,7146, ,0,2,0,341981,1,60,61,151,-1
2025-01-22,1313,53,0,341981,69,7281,7297, ,0,1,0,341981,1,60,60,-16,0
2025-02-03,1313,67,4,341981,41,7303,7281, ,0,0,0,341981,1,61,60,22,1
2025-02-04,1313,51,1,341981,17,7336,7303, ,0,1,0,341981,0,60,61,33,-1
2025-02-05,1313,99,10,341981,45,7380,7336, ,0,0,0,341981,0,60,60,44,0
2025-02-06,1313,140,18,341981,48,7454,7380, ,0,1,0,341981,0,59,60,74,-1
2025-02-07,1313,94,0,341981,28,7520,7454, ,1,10,0,341981,0,49,59,66,-10
2025-02-10,1313,47,0,341981,137,7430,7520, ,0,0,0,341981,0,49,49,-90,0
2025-02-11,1313,92,1,341981,56,7465,7430, ,0,0,0,341981,0,49,49,35,0
2025-02-12,1313,28,4,341981,123,7366,7465, ,1,0,0,341981,1,50,49,-99,1
2025-02-13,1313,185,0,341981,360,7191,7366, ,2,21,0,341981,2,31,50,-175,-19
2025-02-14,1313,170,3,341981,133,7225,7191, ,1,8,0,341981,6,29,31,34,-2
2025-02-17,1313,177,0,341981,50,7352,7225, ,0,0,0,341981,0,29,29,127,0
2025-02-18,1313,142,0,341981,98,7396,7352, ,0,0,0,341981,0,29,29,44,0
2025-02-19,1313,176,0,341981,84,7488,7396, ,0,0,0,341981,0,29,29,92,0
2025-02-20,1313,40,0,341981,118,7410,7488, ,0,0,0,341981,0,29,29,-78,0
2025-02-21,1313,102,10,341981,50,7452,7410, ,5,0,0,341981,0,29,29,42,0
2025-02-24,1313,93,0,341981,91,7454,7452, ,0,0,0,341981,0,29,29,2,0
2025-02-25,1313,299,0,341981,233,7520,7454, ,21,1,0,341981,5,33,29,66,4
2025-02-26,1313,399,0,341981,25,7894,7520, ,0,3,0,341981,0,30,33,374,-3
2025-02-27,1313,336,7,341981,297,7926,7894, ,0,0,0,341981,0,30,30,32,0
2025-03-03,1313,229,0,341981,219,7936,7926, ,0,0,0,341981,0,30,30,10,0
2025-03-04,1313,60,11,341981,43,7942,7936, ,5,1,0,341981,1,30,30,6,0
2025-03-05,1313,236,0,341981,231,7947,7942, ,2,1,0,341981,2,31,30,5,1
2025-03-06,1313,123,0,341981,76,7994,7947, ,0,0,0,341981,0,31,31,47,0
2025-03-07,1313,33,69,341981,120,7838,7994, ,0,0,0,341981,1,32,31,-156,1
2025-03-10,1313,610,0,341981,515,7933,7838, ,2,0,0,341981,17,49,32,95,17
2025-03-11,1313,434,0,341981,254,8113,7933, ,4,11,0,341981,6,44,49,180,-5
2025-03-12,1313,157,0,341981,193,8077,8113, ,0,23,0,341981,0,21,44,-36,-23
2025-03-13,1313,71,0,341981,186,7962,8077, ,0,0,0,341981,2,23,21,-115,2
2025-03-14,1313,139,0,342019,355,7746,7962, ,3,0,0,342019,14,37,23,-216,14
2025-03-17,1313,81,0,342019,248,7579,7746, ,4,2,2,342019,0,33,37,-167,-4
2025-03-18,1313,83,1,342019,150,7511,7579, ,1,3,0,342019,2,32,33,-68,-1
2025-03-19,1313,438,0,342019,288,7661,7511, ,3,0,0,342019,32,64,32,150,32
2025-03-20,1313,493,0,342019,198,7956,7661,X ,1,39,0,342019,1,26,64,295,-38
2025-03-21,1313,390,0,342019,319,8027,7956,X ,0,26,0,342019,0,0,26,71,-26
2025-03-24,1313,31,0,342019,355,7703,8027,X ,0,0,0,342019,0,0,0,-324,0
2025-03-25,1313,383,0,342019,169,7917,7703,X ,0,0,0,342019,0,0,0,214,0
2025-03-26,1313,67,3,342019,46,7935,7917, ,0,0,0,342019,0,0,0,18,0
2025-03-27,1313,53,0,342019,48,7940,7935, ,1,0,0,342019,0,0,0,5,0
2025-03-28,1313,177,0,342019,251,7866,7940, ,0,0,0,342019,2,2,0,-74,2
2025-03-31,1313,116,0,342019,272,7710,7866, ,0,1,0,342019,3,4,2,-156,2
2025-04-01,1313,51,0,342019,236,7525,7710, ,0,0,0,342019,0,4,4,-185,0
2025-04-02,1313,24,0,342019,122,7427,7525, ,3,0,0,342019,0,4,4,-98,0
2025-04-07,1313,194,3,342019,366,7252,7427, ,0,0,0,342019,0,4,4,-175,0
2025-04-08,1313,192,69,342019,498,6877,7252, ,0,1,0,342019,0,3,4,-375,-1
2025-04-09,1313,184,1,342019,1091,5969,6877, ,1,0,0,342019,2,5,3,-908,2
2025-04-10,1313,156,173,342019,310,5642,5969, ,0,0,0,342019,1,6,5,-327,1
2025-04-11,1313,122,1,342019,222,5541,5642, ,0,0,0,342019,1,7,6,-101,1
2025-04-14,1313,138,100,342088,252,5327,5541, ,0,1,1,342088,0,5,7,-214,-2
2025-04-15,1313,71,0,342088,132,5266,5327, ,0,0,0,342088,0,5,5,-61,0
2025-04-16,1313,152,0,342088,445,4973,5266, ,0,0,0,342088,0,5,5,-293,0
2025-04-17,1313,52,0,342088,41,4984,4973, ,1,1,0,342088,0,4,5,11,-1
2025-04-18,1313,4,0,342088,197,4791,4984, ,0,1,0,342088,0,3,4,-193,-1
2025-04-21,1313,164,0,342088,38,4917,4791, ,0,0,0,342088,12,15,3,126,12
2025-04-22,1313,46,0,342088,132,4831,4917, ,0,1,0,342088,0,14,15,-86,-1
2025-04-23,1313,30,0,342088,33,4828,4831, ,0,0,0,342088,0,14,14,-3,0
2025-04-24,1313,31,0,342088,18,4841,4828, ,0,0,0,342088,0,14,14,13,0
2025-04-25,1313,13,0,342088,45,4809,4841, ,0,1,0,342088,0,13,14,-32,-1
2025-04-28,1313,5,1,342088,124,4689,4809, ,0,0,0,342088,0,13,13,-120,0
2025-04-29,1313,6,0,342088,126,4569,4689, ,0,0,0,342088,0,13,13,-120,0
2025-04-30,1313,146,0,342088,21,4694,4569, ,0,0,0,342088,1,14,13,125,1
2025-05-02,1313,119,0,342088,50,4763,4694, ,0,0,0,342088,0,14,14,69,0
2025-05-05,1313,42,0,342088,100,4705,4763, ,1,0,0,342088,0,14,14,-58,0
2025-05-06,1313,26,0,342088,31,4700,4705, ,0,0,10,342088,0,4,14,-5,-10
2025-05-07,1313,98,0,342088,60,4738,4700, ,0,0,0,342088,0,4,4,38,0
2025-05-08,1313,208,16,342088,42,4888,4738, ,0,0,0,342088,0,4,4,150,0
2025-05-09,1313,80,0,342088,77,4891,4888, ,0,0,0,342088,0,4,4,3,0
2025-05-12,1313,71,0,342088,50,4912,4891, ,0,1,0,342088,0,3,4,21,-1
2025-05-13,1313,273,0,342088,29,5156,4912, ,0,0,0,342088,0,3,3,244,0
2025-05-14,1313,113,4,342088,54,5211,5156, ,0,0,0,342088,3,6,3,55,3
2025-05-15,1313,23,0,342088,12,5222,5211, ,0,1,0,342088,5,10,6,11,4
2025-05-16,1313,28,2,342088,96,5152,5222, ,0,0,0,342088,0,10,10,-70,0
2025-05-19,1313,27,0,342088,14,5165,5152, ,0,6,0,342088,0,4,10,13,-6
2025-05-20,1313,1,1,342088,30,5135,5165, ,0,0,0,342088,0,4,4,-30,0
2025-05-21,1313,2,10,342088,7,5120,5135, ,0,0,0,342088,0,4,4,-15,0
2025-05-22,1313,39,0,342088,3,5156,5120, ,0,0,0,342088,0,4,4,36,0
2025-05-23,1313,11,0,342088,7,5160,5156, ,0,0,0,342088,2,6,4,4,2
2025-05-26,1313,19,5,342088,58,5116,5160, ,0,0,0,342088,1,7,6,-44,1
2025-05-27,1313,77,0,342088,164,5029,5116, ,0,1,0,342088,0,6,7,-87,-1
2025-05-28,1313,49,0,342088,17,5061,5029, ,0,2,0,342088,0,4,6,32,-2
2025-05-29,1313,35,0,342088,2,5094,5061, ,0,0,0,342088,0,4,4,33,0
2025-06-02,1313,49,0,342088,37,5106,5094, ,0,0,0,342088,1,5,4,12,1
2025-06-03,1313,68,0,342088,7,5167,5106, ,0,1,0,342088,2,6,5,61,1
2025-06-04,1313,140,0,342088,37,5270,5167, ,0,0,0,342088,4,10,6,103,4
2025-06-05,1313,140,0,342088,39,5371,5270, ,0,0,0,342088,1,11,10,101,1
2025-06-06,1313,21,0,342088,30,5362,5371, ,0,1,0,342088,1,11,11,-9,0
2025-06-09,1313,57,7,342088,7,5405,5362, ,2,0,0,342088,0,11,11,43,0
2025-06-10,1313,17,0,342088,58,5364,5405, ,0,0,0,342088,0,11,11,-41,0
2025-06-11,1313,86,0,342088,24,5426,5364, ,0,0,0,342088,0,11,11,62,0
2025-06-12,1313,116,3,342088,34,5505,5426, ,0,0,0,342088,0,11,11,79,0
2025-06-13,1313,119,11,342088,2,5611,5505, ,1,6,0,342088,0,5,11,106,-6
2025-06-16,1313,47,0,342088,43,5615,5611, ,2,0,0,342088,0,5,5,4,0
2025-06-17,1313,87,2,342088,60,5640,5615, ,0,2,0,342088,0,3,5,25,-2
2025-06-18,1313,38,0,342088,44,5634,5640, ,0,3,0,342088,0,0,3,-6,-3
2025-06-19,1313,165,0,342088,59,5740,5634,X ,0,0,0,342088,0,0,0,106,0
2025-06-20,1313,139,5,342088,23,5851,5740,X ,0,0,0,342088,0,0,0,111,0
2025-06-23,1313,123,0,342088,129,5845,5851,X ,0,0,0,342088,0,0,0,-6,0
2025-06-24,1313,144,1,342088,172,5816,5845,X ,0,0,0,342088,0,0,0,-29,0
2025-06-25,1313,32,0,342088,48,5800,5816, ,0,0,0,342088,0,0,0,-16,0
2025-06-26,1313,45,14,342088,123,5708,5800, ,0,0,0,342088,0,0,0,-92,0
2025-06-27,1313,38,6,342088,55,5685,5708, ,0,0,0,342088,0,0,0,-23,0
2025-06-30,1313,15,4,342088,7,5689,5685, ,0,0,0,342088,0,0,0,4,0
2025-07-01,1313,9,0,342088,18,5680,5689, ,3,0,0,342088,3,3,0,-9,3
2025-07-02,1313,155,4,342088,29,5802,5680, ,0,0,0,342088,0,3,3,122,0
2025-07-03,1313,219,0,342088,284,5737,5802, ,0,0,0,342088,1,4,3,-65,1
2025-07-04,1313,6,0,342088,74,5669,5737, ,0,0,0,342088,0,4,4,-68,0
2025-07-07,1313,8,0,342088,20,5657,5669, ,0,0,0,342088,1,5,4,-12,1
2025-07-08,1313,11,0,342088,63,5605,5657, ,0,0,0,342088,2,7,5,-52,2
2025-07-09,1313,29,0,342088,1,5633,5605, ,0,2,0,342088,0,5,7,28,-2
2025-07-10,1313,16,0,342088,2,5647,5633, ,0,0,0,342088,1,6,5,14,1
2025-07-11,1313,63,3,342088,8,5699,5647, ,0,0,0,342088,0,6,6,52,0
2025-07-14,1313,71,0,342088,175,5595,5699, ,1,0,0,342088,0,6,6,-104,0
2025-07-15,1313,1707,0,342088,382,6920,5595, ,25,0,0,342088,43,49,6,1325,43
2025-07-16,1313,474,0,342088,644,6750,6920, ,24,1,0,342088,59,107,49,-170,58
2025-07-17,1313,1335,0,342088,954,7131,6750, ,57,0,0,342088,105,212,107,381,105
2025-07-18,1313,557,0,342088,324,7364,7131, ,16,6,0,342088,3,209,212,233,-3
2025-07-21,1313,637,2,342088,299,7700,7364, ,22,47,2,342088,14,174,209,336,-35
2025-07-22,1313,1266,0,342088,692,8271,7697, ,23,8,0,342088,70,236,174,574,62
2025-07-23,1313,1012,0,342088,722,8561,8271, ,24,5,0,342088,27,258,236,290,22
2025-07-24,1313,1088,0,342088,468,9181,8561, ,4,19,0,342088,23,262,258,620,4
2025-07-25,1313,703,0,342088,423,9461,9181, ,10,30,0,342088,4,236,262,280,-26
2025-07-28,1313,663,0,342088,734,9390,9461, ,9,0,0,342088,33,269,236,-71,33
2025-07-29,1313,576,1,342088,496,9469,9390, ,6,18,1,342088,37,287,269,79,18
2025-07-30,1313,1849,0,342088,634,10684,9469, ,21,39,0,342088,1,249,287,1215,-38
2025-07-31,1313,558,0,342088,506,10736,10684, ,6,16,0,342088,4,237,249,52,-12
2025-08-01,1313,468,0,342088,187,11017,10736, ,3,3,0,342088,22,256,237,281,19
2025-08-04,1313,1028,0,342088,1188,10857,11017, ,15,76,0,342088,23,203,256,-160,-53
2025-08-05,1313,87,0,342088,259,10685,10857, ,2,12,0,342088,0,191,203,-172,-12
2025-08-06,1313,392,0,342088,480,10597,10685, ,2,4,0,342088,0,187,191,-88,-4
2025-08-07,1313,160,0,342088,451,10306,10597, ,1,1,0,342088,1,187,187,-291,0
2025-08-08,1313,253,0,342088,665,9894,10306, ,4,2,0,342088,2,187,187,-412,0
2025-08-11,1313,180,0,342088,660,9414,9894, ,1,1,0,342088,0,186,187,-480,-1
2025-08-12,1313,562,45,342088,592,9339,9414, ,7,0,0,342088,13,199,186,-75,13
2025-08-13,1313,229,0,342088,480,9088,9339, ,4,1,0,342088,0,198,199,-251,-1
2025-08-14,1313,63,0,342278,88,9063,9088, ,15,6,0,342278,0,192,198,-25,-6
2025-08-15,1313,89,6,340112,268,8878,9063, ,0,0,0,340112,1,193,192,-185,1
2025-08-18,1313,1296,0,340112,882,9292,8878, ,23,3,0,340112,28,218,193,414,25
2025-08-19,1313,393,0,340112,618,9067,9292, ,5,13,0,340112,4,209,218,-225,-9
2025-08-20,1313,714,0,340112,937,8844,9067, ,2,10,0,340112,38,237,209,-223,28
2025-08-21,1313,763,0,340112,536,9071,8844, ,2,38,0,340112,1,200,237,227,-37
2025-08-22,1313,417,0,340112,444,9044,9071, ,6,5,0,340112,0,195,200,-27,-5
2025-08-25,1313,394,0,340112,516,8922,9044, ,1,0,0,340112,3,198,195,-122,3
2025-08-26,1313,692,0,340112,656,8958,8922, ,0,3,0,340112,0,195,198,36,-3
2025-08-27,1313,261,0,340112,452,8767,8958, ,0,2,0,340112,10,203,195,-191,8
2025-08-28,1313,156,0,340112,129,8794,8767, ,1,28,0,340112,0,175,203,27,-28
2025-08-29,1313,255,0,340112,265,8784,8794, ,14,3,0,340112,2,174,175,-10,-1
2025-09-01,1313,164,0,340112,146,8802,8784, ,0,0,0,340112,0,174,174,18,0
2025-09-02,1313,124,0,340112,205,8721,8802, ,4,2,0,340112,43,215,174,-81,41
2025-09-03,1313,210,0,340112,242,8689,8721, ,2,17,0,340112,0,198,215,-32,-17
2025-09-04,1313,119,0,340112,361,8447,8689, ,1,15,0,340112,0,183,198,-242,-15
2025-09-05,1313,51,0,340112,199,8299,8447, ,0,7,0,340112,5,181,183,-148,-2
2025-09-08,1313,85,0,340112,111,8273,8299, ,1,1,0,340112,5,185,181,-26,4
2025-09-09,1313,20,0,340112,90,8203,8273, ,0,14,0,340112,0,171,185,-70,-14
2025-09-10,1313,44,1,340112,106,8140,8203, ,0,0,0,340112,2,173,171,-63,2
2025-09-11,1313,72,1,340112,70,8141,8140, ,0,8,0,340112,0,165,173,1,-8
2025-09-12,1313,16,0,340211,247,7910,8141, ,0,2,0,340211,1,164,165,-231,-1
2025-09-15,1313,29,0,340211,5,7934,7910, ,0,0,0,340211,0,164,164,24,0
2025-09-16,1313,22,1,340211,55,7900,7934, ,0,0,0,340211,1,165,164,-34,1
2025-09-17,1313,19,0,340211,21,7898,7900, ,0,0,0,340211,0,165,165,-2,0
2025-09-18,1313,129,5,340211,386,7636,7898, ,0,2,0,340211,2,165,165,-262,0
2025-09-19,1313,136,0,340211,43,7729,7636, ,0,1,0,340211,0,164,165,93,-1
2025-09-22,1313,34,0,340211,94,7669,7729, ,0,1,0,340211,0,163,164,-60,-1
2025-09-23,1313,696,0,340211,510,7855,7669, ,0,1,0,340211,4,166,163,186,3
2025-09-24,1313,197,0,340211,168,7884,7855, ,2,5,0,340211,17,178,166,29,12
2023-07-17,1316,150,6,54764,106,9534,9496, ,9,0,0,54764,0,9,9,38,0
2023-07-18,1316,117,21,54764,207,9421,9532, ,0,0,0,54764,0,9,9,-111,0
2023-07-19,1316,50,250,54764,68,9151,9419, ,0,0,0,54764,0,9,9,-268,0
2023-07-20,1316,33,5,54764,127,9051,9150, ,0,0,0,54764,0,9,9,-99,0
2023-07-21,1316,69,3,54764,117,8998,9049, ,0,0,0,54764,0,9,9,-51,0
2023-07-24,1316,83,0,54764,115,8966,8998, ,0,0,0,54764,2,11,9,-32,2
2023-07-25,1316,83,13,54764,33,9000,8963, ,0,1,0,54764,0,10,11,37,-1
2023-07-26,1316,22,20,54764,40,8962,9000, ,0,0,0,54764,1,11,10,-38,1
2023-07-27,1316,32,0,54764,73,8920,8961, ,0,0,0,54764,1,12,11,-41,1
2023-07-28,1316,23,0,54764,80,8863,8920, ,0,0,0,54764,0,12,12,-57,0
2023-07-31,1316,19,0,54764,3,8879,8863, ,0,4,0,54764,0,8,12,16,-4
2023-08-01,1316,110,24,54764,28,7871,7813, ,0,3,0,54764,0,5,8,58,-3
2023-08-02,1316,33,0,54764,150,8820,8937, ,0,0,0,54764,0,5,5,-117,0
2023-08-04,1316,61,4,54764,34,8842,8819, ,0,0,0,54764,0,5,5,23,0
2023-08-07,1316,40,0,54764,20,8862,8842, ,0,0,0,54764,0,5,5,20,0
2023-08-08,1316,209,0,54764,117,8954,8862, ,8,1,0,54764,37,41,5,92,36
2023-08-09,1316,101,1,54764,75,8979,8954, ,0,10,0,54764,0,31,41,25,-10
2023-08-10,1316,34,1,54764,153,8859,8979, ,0,1,0,54764,0,30,31,-120,-1
2023-08-11,1316,558,5,54764,60,9352,8859, ,0,11,0,54764,4,23,30,493,-7
2023-08-14,1316,363,0,54764,273,9442,9352, ,0,19,0,54764,1,5,23,90,-18
2023-08-15,1316,559,0,54764,47,9954,9442,X ,0,4,0,54764,0,1,5,512,-4
2023-08-16,1316,393,2,54764,12,10333,9954,X ,0,1,0,54764,0,0,1,379,-1
2023-08-17,1316,458,10,54764,22,10759,10333,X ,0,0,0,54764,0,0,0,426,0
2023-08-18,1316,167,0,54764,124,10802,10759,X ,0,0,0,54764,0,0,0,43,0
2023-08-21,1316,531,0,54764,74,11259,10802, ,0,0,0,54764,0,0,0,457,0
2023-08-22,1316,553,0,54764,111,11701,11259, ,5,0,0,54764,939,939,0,442,939
2023-08-23,1316,611,0,54764,311,12000,11700, ,19,24,0,54764,772,1687,939,300,748
2023-08-24,1316,457,0,54764,397,12060,12000, ,0,7,0,54764,9,1689,1687,60,2
2023-08-25,1316,146,0,54764,14,12192,12060, ,0,12,0,54764,1,1678,1689,132,-11
2023-08-28,1316,202,0,54764,36,12358,12192, ,0,33,0,54764,0,1645,1678,166,-33
2023-08-29,1316,56,0,54764,18,12396,12358, ,0,0,0,54764,12,1657,1645,38,12
2023-08-30,1316,170,0,54764,0,12566,12396, ,0,18,0,54764,8,1647,1657,170,-10
2023-08-31,1316,405,0,54764,24,12947,12566, ,0,1,0,54764,40,1686,1647,381,39
2023-09-01,1316,202,6,54764,7,13136,12947, ,0,4,0,54764,220,1902,1686,189,216
2023-09-04,1316,201,0,54764,36,13300,13135, ,0,0,0,54764,186,2088,1902,165,186
2023-09-05,1316,47,5,54764,60,13282,13300, ,0,0,0,54764,451,2539,2088,-18,451
2023-09-06,1316,442,0,54764,35,13689,13282, ,2,20,0,54764,116,2635,2539,407,96
2023-09-07,1316,573,0,54764,62,14200,13689, ,1,0,0,54764,161,2796,2635,511,161
2023-09-08,1316,843,14,54764,6,15023,14200, ,0,131,0,54764,2379,5044,2796,823,2248
2023-09-11,1316,397,26,54764,23,15370,15022, ,0,406,0,54764,3176,7814,5044,348,2770
2023-09-12,1316,268,6,54764,79,15553,15370, ,0,6,1,54764,2063,9870,7814,183,2056
2023-09-13,1316,146,46,54764,203,15450,15553, ,0,1,0,54764,1410,11279,9870,-103,1409
2023-09-14,1316,71,5517,54764,226,9778,15450,X ,1,8,50,54764,106,11327,11279,-5672,48
2023-09-15,1316,479,3,54764,296,9958,9778,X ,0,438,0,54764,0,10889,11327,180,-438
2023-09-18,1316,185,0,54764,173,9970,9958,X ,0,232,0,54764,0,10657,10889,12,-232
2023-09-19,1316,99,0,69764,82,9985,9968,X ,0,0,2,69764,0,10655,10657,17,-2
2023-09-20,1316,436,0,69764,112,10309,9985, ,0,7397,335,69764,0,2923,10655,324,-7732
2023-09-21,1316,529,0,69764,116,10722,10309, ,4,52,82,69764,1,2790,2923,413,-133
2023-09-22,1316,91,27,69764,103,10682,10721, ,0,0,1350,69764,0,1440,2790,-39,-1350
2023-09-25,1316,139,0,69764,76,10745,10682, ,0,12,1419,69764,0,9,1440,63,-1431
