stock_id,stock_name,industry_category,type,date
3028,增你強,電子工業,twse,2025-09-24
3029,零壹,資訊服務業,twse,2025-09-24
3030,德律,其他電子業,twse,2025-09-24
3031,佰鴻,光電業,twse,2025-09-24
3032,偉訓,電子工業,twse,2025-09-24
3033,威健,電子工業,twse,2025-09-24
3034,聯詠,半導體業,twse,2025-09-24
3035,智原,半導體業,twse,2025-09-24
3036,文曄,電子工業,twse,2025-09-24
3036A,文曄甲特,電子工業,twse,2025-09-24
3037,欣興,電子零組件業,twse,2025-09-24
3038,全台,電子工業,twse,2025-09-24
3040,遠見,其他,twse,2025-09-24
3041,揚智,半導體業,twse,2025-09-24
3042,晶技,電子工業,twse,2025-09-24
3043,科風,其他電子業,twse,2025-09-24
3044,健鼎,電子工業,twse,2025-09-24
3045,台灣大,通信網路業,twse,2025-09-24
3046,建碁,電腦及週邊設備業,twse,2025-09-24
3047,訊舟,通信網路業,twse,2025-09-24
3048,益登,電子工業,twse,2025-09-24
3049,精金,光電業,twse,2025-09-24
3050,鈺德,光電業,twse,2025-09-24
3051,力特,光電業,twse,2025-09-24
3052,夆典,建材營造,twse,2025-09-24
3053,鼎營,其他電子業,twse,2024-12-04
3054,立萬利,食品工業,twse,2025-09-24
3055,蔚華科,電子工業,twse,2025-09-24
3056,富華新,建材營造,twse,2025-09-24
3057,喬鼎,電子工業,twse,2025-09-24
3058,立德,電子工業,twse,2025-09-24
3059,華晶科,光電業,twse,2025-09-24
3060,銘異,電子工業,twse,2025-09-24
3061,璨圓,電子工業,twse,2024-12-04
3062,建漢,通信網路業,twse,2025-09-24
3063,飛信,半導體業,twse,2024-12-04
3064,泰偉,文化創意業,tpex,2025-09-24
3066,李洲,光電業,tpex,2025-09-24
3067,全域,其他電子類,tpex,2025-09-24
3071,協禧,電腦及週邊設備業,tpex,2025-09-24
3073,天方能源,綠能環保類,tpex,2025-09-24
3078,僑威,電子零組件業,tpex,2025-09-24
3080,威力盟,光電業,twse,2024-12-04
3081,聯亞,通信網路業,tpex,2025-09-24
3083,網龍,文化創意業,tpex,2025-09-24
3085,新零售,數位雲端類,tpex,2025-09-24
3086,華義,文化創意業,tpex,2025-09-24
3088,艾訊,電腦及週邊設備業,tpex,2025-09-24
3089,億杰,電子零組件業,tpex,2023-07-22
3090,日電貿,電子工業,twse,2025-09-24
3092,鴻碩,電子零組件業,twse,2025-09-24
3093,港建*,其他電子類,tpex,2025-09-24
3094,聯傑,半導體業,twse,2025-09-24
3095,及成,通信網路業,tpex,2025-09-24
3097,拍檔,電腦及週邊設備業,emerging,2025-09-24
3105,穩懋,半導體業,tpex,2025-09-24
3114,好德,電子零組件業,tpex,2025-09-24
3115,富榮綱,電子零組件業,tpex,2025-09-24
3117,年程,電子零組件業,emerging,2025-09-24
3118,進階,生技醫療業,tpex,2025-09-24
3122,笙泉,半導體業,tpex,2025-09-24
3128,昇銳,光電業,tpex,2025-09-24
3130,一零四,數位雲端,twse,2025-09-24
3131,弘塑,其他電子類,tpex,2025-09-24
3135,凌航,半導體業,twse,2025-09-24
3138,耀登,通信網路業,twse,2025-09-24
3141,晶宏,半導體業,tpex,2025-09-24
3142,遠茂,電子工業,twse,2024-12-04
3147,大綜,資訊服務業,tpex,2025-09-24
3149,正達,光電業,twse,2025-09-24
3150,鈺寶-創,電子工業,twse,2025-09-24
3152,璟德,通信網路業,tpex,2025-09-24
3158,嘉實,資訊服務業,emerging,2025-09-24
3162,精確,電機機械,tpex,2025-09-24
3163,波若威,通信網路業,tpex,2025-09-24
3164,景岳,化學生技醫療,twse,2025-09-24
3167,大量,電機機械,twse,2025-09-24
3168,眾福科,光電業,twse,2025-09-24
3169,亞信,半導體業,tpex,2025-09-24
3171,炎洲流通,居家生活類,tpex,2025-09-24
3176,基亞,生技醫療業,tpex,2025-09-24
3178,公準,半導體業,tpex,2025-09-24
3184,微邦,生技醫療業,emerging,2025-09-24
3188,鑫龍騰,建材營造,tpex,2025-09-24
3189,景碩,半導體業,twse,2025-09-24
3191,雲嘉南,電子零組件業,tpex,2025-09-24
3202,樺晟,電子零組件業,tpex,2025-04-05
3205,佰研,生技醫療業,tpex,2025-09-24
3206,志豐,電子零組件業,tpex,2025-09-24
3207,耀勝,電子零組件業,tpex,2025-09-24
3209,全科,電子工業,twse,2025-09-24
3211,順達,電腦及週邊設備業,tpex,2025-09-24
3213,茂訊,電腦及週邊設備業,tpex,2025-09-24
3214,元砷,電子工業,twse,2024-12-04
3217,優群,電子零組件業,tpex,2025-09-24
3218,大學光,生技醫療業,tpex,2025-09-24
3219,倚強科,其他電子類,tpex,2025-09-24
3221,台嘉碩,通信網路業,tpex,2025-09-24
3224,三顧,電子通路業,tpex,2025-09-24
3226,龍鋒,電機機械,tpex,2025-09-24
3227,原相,半導體業,tpex,2025-09-24
3228,金麗科,半導體業,tpex,2025-09-24
3229,晟鈦,電子工業,twse,2025-09-24
3230,錦明,光電業,tpex,2025-09-24
3231,緯創,電子工業,twse,2025-09-24
3232,昱捷,電子通路業,tpex,2025-09-24
3234,光環,通信網路業,tpex,2025-09-24
3236,千如,電子零組件業,tpex,2025-09-24
3252,海灣,觀光餐旅,tpex,2025-09-24
3257,虹冠電,半導體業,twse,2025-09-24
3259,鑫創,半導體業,tpex,2025-09-24
3260,威剛,半導體業,tpex,2025-09-24
3264,欣銓,半導體業,tpex,2025-09-24
3265,台星科,半導體業,tpex,2025-09-24
3266,昇陽,建材營造,twse,2025-09-24
3268,海德威,半導體業,tpex,2025-09-24
3271,其樂達,半導體業,twse,2024-12-04
3272,東碩,電腦及週邊設備業,tpex,2025-09-24
3276,宇環,電子零組件業,tpex,2025-09-24
3284,太普高,其他,tpex,2025-09-24
3285,微端,其他電子類,tpex,2025-09-24
3287,廣寰科,電腦及週邊設備業,tpex,2025-09-24
3288,點晶,電子零組件業,tpex,2025-09-24
3289,宜特,其他電子類,tpex,2025-09-24
3290,東浦,電子零組件業,tpex,2025-09-24
3293,鈊象,文化創意業,tpex,2025-09-24
3294,英濟,電子零組件業,tpex,2025-09-24
3296,勝德,電子工業,twse,2025-09-24
3297,杭特,光電業,tpex,2025-09-24
3303,岱稜,其他電子類,tpex,2025-09-24
3305,昇貿,其他電子業,twse,2025-09-24
3306,鼎天,通信網路業,tpex,2025-09-24
3308,聯德,電子工業,twse,2025-09-24
3310,佳穎,電子零組件業,tpex,2025-09-24
3311,閎暉,通信網路業,twse,2025-09-24
3312,弘憶股,電子工業,twse,2025-09-24
3313,斐成,其他,tpex,2025-09-24
3315,宣昶,電子通路業,twse,2025-05-28
3317,尼克森,半導體業,tpex,2025-09-24
3321,同泰,電子工業,twse,2025-09-24
3322,建舜電,電子零組件業,tpex,2025-09-24
3323,加百裕,電腦及週邊設備業,tpex,2025-09-24
3324,雙鴻,其他電子類,tpex,2025-09-24
3325,旭品,電腦及週邊設備業,tpex,2025-09-24
3332,幸康,電子零組件業,tpex,2025-09-24
3338,泰碩,電子工業,twse,2025-09-24
3339,泰谷,光電業,tpex,2025-09-24
3346,麗清,汽車工業,twse,2025-09-24
3349,寶德,電腦及週邊設備業,tpex,2025-09-24
3354,律勝,電子零組件業,tpex,2025-09-24
3356,奇偶,光電業,twse,2025-09-24
3357,臺慶科,電子零組件業,tpex,2025-09-24
3360,尚立,電子通路業,tpex,2025-09-24
3362,先進光,光電業,tpex,2025-09-24
3363,上詮,通信網路業,tpex,2025-09-24
3367,英華達,其他電子業,twse,2024-12-04
3372,典範,半導體業,tpex,2025-09-24
3373,熱映,其他電子類,tpex,2025-09-24
3374,精材,半導體業,tpex,2025-09-24
3376,新日興,電子工業,twse,2025-09-24
3379,彬台,電機機械,tpex,2025-09-24
3380,明泰,通信網路業,twse,2025-09-24
3383,新世紀,電子工業,twse,2025-09-24
3388,崇越電,電子零組件業,tpex,2025-09-24
3390,旭軟,電子零組件業,tpex,2025-09-24
3402,漢科,其他電子類,tpex,2025-09-24
3406,玉晶光,電子工業,twse,2025-09-24
3413,京鼎,半導體業,twse,2025-09-24
3416,融程電,電子工業,twse,2025-09-24
3419,譁裕,通信網路業,twse,2025-09-24
3426,台興,電機機械,tpex,2025-09-24
3430,奇鈦科,化學工業,tpex,2025-09-24
3432,台端,電子工業,twse,2025-09-24
3434,哲固,光電業,tpex,2025-09-24
3437,榮創,光電業,twse,2025-09-24
3438,類比科,半導體業,tpex,2025-09-24
3441,聯一光,光電業,tpex,2025-09-24
3443,創意,半導體業,twse,2025-09-24
3444,利機,電子通路業,tpex,2025-09-24
3447,展達,通信網路業,twse,2025-09-24
3450,聯鈞,半導體業,twse,2025-09-24
3454,晶睿,電子工業,twse,2025-09-24
3455,由田,光電業,tpex,2025-09-24
3465,進泰電子,其他電子類,tpex,2025-09-24
3466,德晉,通信網路業,tpex,2025-09-24
3467,台灣精材,半導體業,tpex,2025-09-24
3473,智通聯網,通信網路業,emerging,2025-09-24
3474,華亞科,電子工業,twse,2024-12-04
3479,安勤,電腦及週邊設備業,tpex,2025-09-24
3481,群創,光電業,twse,2025-09-24
3483,力致,電腦及週邊設備業,tpex,2025-09-24
3484,崧騰,電子零組件業,tpex,2025-09-24
3485,敘豐,光電業,emerging,2025-09-24
3489,森寶,建材營造,tpex,2025-09-24
3490,單井,光電業,tpex,2025-09-24
3491,昇達科,通信網路業,tpex,2025-09-24
3492,長盛,電子零組件業,tpex,2025-09-24
3494,誠研,電子工業,twse,2025-09-24
3498,陽程,其他電子類,tpex,2025-09-24
3499,環天科,通信網路業,tpex,2025-09-24
3501,維熹,電子工業,twse,2025-09-24
3504,揚明光,光電業,twse,2025-09-24
3508,位速,其他電子類,tpex,2025-09-24
3511,矽瑪,電子零組件業,tpex,2025-09-24
3512,皇龍,建材營造,tpex,2025-09-24
3514,昱晶,電子工業,twse,2025-09-24
3515,華擎,電腦及週邊設備業,twse,2025-09-24
3516,亞帝歐,光電業,tpex,2025-09-24
3518,柏騰,其他電子業,twse,2025-09-24
3519,綠能,電子工業,twse,2025-09-24
3520,華盈,電子零組件業,tpex,2025-09-24
3521,鴻翊,建材營造,tpex,2025-09-24
3522,御嵿,觀光餐旅,tpex,2025-09-24
3523,迎輝,光電業,tpex,2025-09-24
3526,凡甲,電子零組件業,tpex,2025-09-24
3527,聚積,半導體業,tpex,2025-09-24
3528,安馳,電子工業,twse,2025-09-24
3529,力旺,半導體業,tpex,2025-09-24
3530,晶相光,半導體業,twse,2025-09-24
3531,先益,光電業,tpex,2025-09-24
3532,台勝科,半導體業,twse,2025-09-24
3533,嘉澤,電子工業,twse,2025-09-24
3534,雷凌,半導體業,twse,2024-12-04
3535,晶彩科,光電業,twse,2025-09-24
3536,誠創,電子工業,twse,2025-09-24
3537,堡達,電子零組件業,tpex,2025-09-24
3540,曜越,電腦及週邊設備業,tpex,2025-09-24
3541,西柏,其他電子類,tpex,2025-09-24
3543,州巧,電子工業,twse,2025-09-24
3545,敦泰,半導體業,twse,2025-09-24
3546,宇峻,文化創意業,tpex,2025-09-24
3548,兆利,電子零組件業,tpex,2025-09-24
3550,聯穎,電子工業,twse,2025-09-24
3551,世禾,綠能環保類,tpex,2025-09-24
3552,同致,其他電子類,tpex,2025-09-24
3555,博士旺,半導體業,tpex,2025-09-24
3556,禾瑞亞,半導體業,tpex,2025-09-24
3557,嘉威,居家生活,twse,2025-09-24
3558,神準,通信網路業,tpex,2025-09-24
3559,全智科,電子工業,twse,2025-05-14
3561,昇陽光電,電子工業,twse,2025-09-24
3563,牧德,光電業,twse,2025-09-24
3564,其陽,通信網路業,tpex,2025-09-24
3567,逸昌,半導體業,tpex,2025-09-24
3570,大塚,資訊服務業,tpex,2025-09-24
3573,穎台,光電業,twse,2024-12-04
3576,聯合再生,光電業,twse,2025-09-24
3577,泓格,電腦及週邊設備業,tpex,2025-09-24
3579,尚志,電子工業,twse,2025-09-24
3580,友威科,其他電子類,tpex,2025-09-24
3581,博磊,半導體業,tpex,2025-09-24
3583,辛耘,半導體業,twse,2025-09-24
3584,介面,光電業,twse,2024-12-04
3585,聯致,電子零組件業,emerging,2025-09-24
3587,閎康,其他電子類,tpex,2025-09-24
3588,通嘉,半導體業,twse,2025-09-24
3591,艾笛森,光電業,twse,2025-09-24
3592,瑞鼎,半導體業,twse,2025-09-24
3593,力銘,電子工業,twse,2025-09-24
3594,磐儀,電腦及週邊設備業,tpex,2025-09-24
3595,山太士,光電業,emerging,2025-09-24
3596,智易,通信網路業,twse,2025-09-24
3597,映興,電子零組件業,tpex,2025-09-24
3598,奕力,半導體業,twse,2024-12-04
3599,旺能,光電業,twse,2024-12-04
3603,建祥國際,電子通路業,emerging,2025-09-24
3605,宏致,電子工業,twse,2025-09-24
3607,谷崧,電子工業,twse,2025-09-24
3609,三一東林,電子零組件業,tpex,2025-09-24
3611,鼎翰,電腦及週邊設備業,tpex,2025-09-24
3614,誠致,半導體業,twse,2024-12-04
3615,安可,光電業,tpex,2025-09-24
3616,泓辰,電機機械,emerging,2025-09-24
3617,碩天,電子工業,twse,2025-09-24
3622,洋華,光電業,twse,2025-09-24
3623,富晶通,光電業,tpex,2025-09-24
3624,光頡,電子零組件業,tpex,2025-09-24
3625,西勝,電腦及週邊設備業,tpex,2025-09-24
3627,華信科,光電業,emerging,2024-04-29
3628,盈正,其他電子類,tpex,2025-09-24
3629,地心引力,文化創意業,tpex,2025-09-24
3630,新鉅科,光電業,tpex,2025-09-24
3631,晟楠,電子零組件業,tpex,2025-09-24
3632,研勤,通信網路業,tpex,2025-09-24
3633,云光,光電業,emerging,2025-09-24
3638,F-IML,電子工業,twse,2024-12-04
3645,達邁,電子零組件業,twse,2025-09-24
3646,艾恩特,電子零組件業,tpex,2025-09-24
3652,精聯,電子工業,twse,2025-09-24
3653,健策,電子工業,twse,2025-09-24
3659,百辰,光電業,emerging,2025-09-24
3661,世芯-KY,半導體業,twse,2025-09-24
3663,鑫科,其他電子類,tpex,2025-09-24
3664,安瑞-KY,通信網路業,tpex,2025-09-24
3665,貿聯-KY,其他電子業,twse,2025-09-24
3666,光耀,光電業,tpex,2025-09-24
3669,圓展,通信網路業,twse,2025-09-24
3672,康聯訊,通信網路業,tpex,2025-09-24
3673,TPK-KY,光電業,twse,2025-09-24
3675,德微,半導體業,tpex,2025-09-24
3678,聯享,光電業,emerging,2025-09-24
3679,新至陞,電子工業,twse,2025-09-24
3680,家登,半導體業,tpex,2025-09-24
3682,亞太電,電子工業,twse,2025-09-24
3684,榮昌,通信網路業,tpex,2025-09-24
3685,元創精密,電機機械,tpex,2025-09-24
3686,達能,半導體業,twse,2025-09-24
3687,歐買尬,數位雲端類,tpex,2025-09-24
3689,湧德,電子零組件業,tpex,2025-09-24
3691,碩禾,光電業,tpex,2025-09-24
3693,營邦,電腦及週邊設備業,tpex,2025-09-24
3694,海華,通信網路業,twse,2025-09-24
3697,F-晨星,電子工業,twse,2024-12-04
3698,隆達,電子工業,twse,2025-09-24
3701,大眾控,電腦及週邊設備業,twse,2025-09-24
3702,大聯大,電子通路業,twse,2025-09-24
3702A,大聯大甲特,電子工業,twse,2025-08-21
3703,欣陸,建材營造,twse,2025-09-24
3704,合勤控,通信網路業,twse,2025-09-24
3705,永信,化學生技醫療,twse,2025-09-24
3706,神達,電子工業,twse,2025-09-24
3707,漢磊,半導體業,tpex,2025-09-24
3708,上緯投控,綠能環保,twse,2025-09-24
3709,鑫聯大投控,電腦及週邊設備業,tpex,2025-09-24
3710,連展投控,電子零組件業,tpex,2025-09-24
3711,日月光投控,半導體業,twse,2025-09-24
3712,永崴投控,電子工業,twse,2025-09-24
3713,新晶投控,綠能環保類,tpex,2025-09-24
3714,富采,光電業,twse,2025-09-24
3715,定穎投控,電子工業,twse,2025-09-24
3716,中化控股,化學生技醫療,twse,2025-09-24
3717,聯嘉投控,汽車工業,twse,2025-09-24
4102,永日,生技醫療業,tpex,2025-09-24
4104,佳醫,生技醫療業,twse,2025-09-24
4105,東洋,生技醫療業,tpex,2025-09-24
4106,雃博,生技醫療業,twse,2025-09-24
4107,邦特,生技醫療業,tpex,2025-09-24
4108,懷特,化學生技醫療,twse,2025-09-24
4109,加捷生醫,生技醫療業,tpex,2025-09-24
4111,濟生,生技醫療業,tpex,2025-09-24
4113,聯上,建材營造,tpex,2025-09-24
4114,健喬,生技醫療業,tpex,2025-09-24
4115,善德生技,生技醫療業,emerging,2025-09-24
4116,明基醫,生技醫療業,tpex,2025-09-24
4117,普生,生技醫療業,emerging,2025-09-24
4119,旭富,化學生技醫療,twse,2025-09-24
4120,友華,生技醫療業,tpex,2025-09-24
4121,優盛,生技醫療業,tpex,2025-09-24
4123,晟德,生技醫療業,tpex,2025-09-24
4126,太醫,生技醫療業,tpex,2025-09-24
4127,天良,生技醫療業,tpex,2025-09-24
4128,中天,生技醫療業,tpex,2025-09-24
4129,聯合,生技醫療業,tpex,2025-09-24
4129A,聯合甲特,生技醫療業,tpex,2023-08-10
4130,健亞,生技醫療業,tpex,2025-09-24
4131,浩泰,生技醫療業,tpex,2025-09-24
4132,國鼎,生技醫療業,emerging,2025-09-24
4133,亞諾法,生技醫療業,twse,2025-09-24
4137,麗豐-KY,生技醫療業,twse,2025-09-24
4138,曜亞,生技醫療業,tpex,2025-09-24
4139,馬光-KY,生技醫療業,tpex,2025-09-24
4141,龍燈-KY,生技醫療業,twse,2025-09-03
4142,國光生,化學生技醫療,twse,2025-09-24
4144,康聯-KY,生技醫療業,twse,2025-09-03
4147,中裕,生技醫療業,tpex,2025-09-24
4148,全宇生技-KY,化學生技醫療,twse,2025-09-24
4150,優你康,生技醫療業,emerging,2025-09-24
4153,鈺緯,生技醫療業,tpex,2025-09-24
4154,樂威科-KY,其他,tpex,2025-09-24
4155,訊映,化學生技醫療,twse,2025-09-24
4157,太景*-KY,生技醫療業,tpex,2025-09-24
4160,訊聯基因,生技醫療業,tpex,2025-09-24
4161,聿新科,生技醫療業,tpex,2025-09-24
4162,智擎,生技醫療業,tpex,2025-09-24
4163,鐿鈦,生技醫療業,tpex,2025-09-24
4164,承業醫,化學生技醫療,twse,2025-09-24
4166,友霖,生技醫療業,tpex,2025-09-24
4167,松瑞藥,生技醫療業,tpex,2025-09-24
4168,醣聯,生技醫療業,tpex,2025-09-24
4169,泰宗,生技醫療業,emerging,2025-09-24
4170,鑫品生醫,生技醫療業,emerging,2025-09-24
4171,瑞基,農業科技業,tpex,2025-09-24
4172,因華,生技醫療業,emerging,2025-09-24
4173,久裕,生技醫療業,tpex,2025-09-24
4174,浩鼎,生技醫療業,tpex,2025-09-24
4175,杏一,生技醫療業,tpex,2025-09-24
4178,永笙-KY,生技醫療業,emerging,2025-09-24
4183,福永生技,生技醫療業,tpex,2025-09-24
4186,尖端醫,生技醫療業,emerging,2025-09-24
4188,安克,生技醫療業,tpex,2025-09-24
4190,佐登-KY,化學生技醫療,twse,2025-09-24
4192,杏國,生技醫療業,tpex,2025-09-24
4194,禾生技,生技醫療業,emerging,2025-09-24
4195,基米,生技醫療業,emerging,2025-09-24
4197,暐世,生技醫療業,emerging,2025-09-24
4198,欣大健康,生技醫療業,tpex,2025-09-24
4205,中華食,食品工業,tpex,2025-09-24
4207,環泰,食品工業,tpex,2025-09-24
4303,信立,塑膠工業,tpex,2025-09-24
4304,勝昱,塑膠工業,tpex,2025-09-24
4305,世坤,塑膠工業,tpex,2025-09-24
4306,炎洲,塑膠工業,twse,2025-09-24
4401,東隆興,紡織纖維,tpex,2025-09-24
4402,郡都開發,紡織纖維,tpex,2025-09-24
4406,新昕纖,紡織纖維,tpex,2025-09-24
4413,飛寶企業,紡織纖維,tpex,2025-09-24
4414,如興,紡織纖維,twse,2025-09-24
4416,三圓,建材營造,tpex,2025-09-24
4417,金洲,紡織纖維,tpex,2025-09-24
4419,皇家美食,觀光餐旅,tpex,2025-09-24
4420,光明,紡織纖維,tpex,2025-09-24
4426,利勤,紡織纖維,twse,2025-09-24
4430,耀億,其他,tpex,2025-09-24
4431,敏成健康,其他,emerging,2025-09-24
4432,銘旺實,紡織纖維,tpex,2025-09-24
4433,興采,紡織纖維,tpex,2025-09-24
4438,廣越,紡織纖維,twse,2025-09-24
4439,冠星-KY,紡織纖維,twse,2025-09-24
4440,宜新實業,紡織纖維,twse,2025-09-24
4441,振大環球,紡織纖維,twse,2025-09-24
4442,竣邦-KY,紡織纖維,tpex,2025-09-24
4502,健信,電機機械,tpex,2025-09-24
4503,金雨,電機機械,tpex,2025-09-24
4506,崇友,電機機械,tpex,2025-09-24
4510,高鋒,電機機械,tpex,2025-09-24
4513,福裕,電機機械,tpex,2025-09-24
4523,永彰,電機機械,tpex,2025-09-24
4526,東台,電機機械,twse,2025-09-24
4527,方土霖,電機機械,tpex,2025-09-24
4528,江興鍛,電機機械,tpex,2025-09-24
4529,淳紳,其他,tpex,2025-09-24
4530,宏易,觀光餐旅,tpex,2025-09-24
4532,瑞智,電機機械,twse,2025-09-24
4533,協易機,電機機械,tpex,2025-09-24
4534,慶騰,電機機械,tpex,2025-09-24
4535,至興,電機機械,tpex,2025-09-24
4536,拓凱,運動休閒,twse,2025-09-24
4537,旭東,光電業,emerging,2025-09-24
4538,大詠城,電機機械,tpex,2025-09-24
4540,全球傳動,電機機械,twse,2025-09-24
4541,晟田,其他,tpex,2025-09-24
4542,科嶠,電子零組件業,tpex,2025-09-24
4543,萬在,電機機械,tpex,2025-09-24
4544,春日,電機機械,emerging,2025-09-24
4545,銘鈺,電子工業,twse,2025-09-24
4546,長亨,電機機械,emerging,2025-09-24
4549,桓達,電機機械,tpex,2025-09-24
4550,長佳,電機機械,tpex,2025-09-24
4551,智伸科,汽車工業,twse,2025-09-24
4552,力達-KY,電機機械,twse,2025-09-24
4553,盛復,電機機械,emerging,2025-09-24
4554,橙的,其他電子類,tpex,2025-09-24
4555,氣立,電機機械,twse,2025-09-24
4556,旭然,其他,tpex,2025-09-24
4557,永新-KY,汽車工業,twse,2025-09-24
4558,寶緯,電機機械,tpex,2025-09-24
4559,久裕興,運動休閒,emerging,2025-09-24
4560,強信-KY,電機機械,twse,2025-09-24
4561,健椿,電機機械,tpex,2025-09-24
4562,穎漢,電機機械,twse,2025-09-24
4563,百德,電機機械,tpex,2025-09-24
4564,元翎,電機機械,twse,2025-09-24
4565,宏偉,電機機械,emerging,2025-09-24
4566,時碩工業,電機機械,twse,2025-09-24
4568,科際精密,電機機械,tpex,2025-09-24
4569,六方科-KY,汽車工業,twse,2025-09-24
4570,傑生,電機機械,emerging,2025-09-24
4571,鈞興-KY,電機機械,twse,2025-09-24
4572,駐龍,電機機械,twse,2025-09-24
4573,高明鐵,電機機械,emerging,2025-09-24
4575,銓寶,電機機械,emerging,2025-09-24
4576,大銀微系統,電機機械,twse,2025-09-24
4577,達航科技,其他電子類,tpex,2025-09-24
4578,總格精密,電機機械,emerging,2024-04-25
4580,捷流閥業,電機機械,tpex,2025-09-24
4581,光隆精密-KY,汽車工業,twse,2025-09-24
4582,聚恆,綠能環保,emerging,2025-09-24
4583,台灣精銳,電機機械,twse,2025-09-24
4584,君帆,電機機械,tpex,2025-09-24
4585,達明,其他電子業,emerging,2025-09-24
4587,寶元數控,電機機械,emerging,2025-09-24
4588,玖鼎電力,其他電子業,twse,2025-09-24
4589,碩陽電機,電機機械,emerging,2025-09-24
4590,富田,電機機械,emerging,2025-09-24
4609,唐鋒,居家生活類,tpex,2025-09-24
4702,中美實,居家生活類,tpex,2025-09-24
4706,大恭,化學工業,tpex,2025-09-24
4707,磐亞,化學工業,tpex,2025-09-24
4711,永純,化學工業,tpex,2025-09-24
4712,南璋,食品工業,tpex,2024-02-08
4714,永捷,化學工業,tpex,2025-09-24
4716,大立,化學工業,tpex,2025-09-24
4720,德淵,化學工業,twse,2025-09-24
4721,美琪瑪,化學工業,tpex,2025-09-24
4722,國精化,化學工業,twse,2025-09-24
4724,宣捷幹細胞,生技醫療業,emerging,2025-09-24
4725,信昌化,化學工業,twse,2025-09-24
4726,永昕,生技醫療業,tpex,2025-09-24
4728,雙美,生技醫療業,tpex,2025-09-24
4729,熒茂,光電業,tpex,2025-09-24
4732,彥臣,生技醫療業,emerging,2025-09-24
4733,上緯,化學工業,twse,2024-12-03
4735,豪展,生技醫療業,tpex,2025-09-24
4736,泰博,化學生技醫療,twse,2025-09-24
4737,華廣,化學生技醫療,twse,2025-09-24
4738,大同精化,化學工業,emerging,2025-09-24
4739,康普,化學生技醫療,twse,2025-09-24
4741,泓瀚,化學工業,tpex,2025-09-24
4743,合一,生技醫療業,tpex,2025-09-24
4744,皇將,生技醫療業,tpex,2025-09-24
4745,合富-KY,生技醫療業,tpex,2025-09-24
4746,台耀,化學生技醫療,twse,2025-09-24
4747,強生,生技醫療業,tpex,2025-09-24
4749,新應材,半導體業,tpex,2025-09-24
4754,國碳科,化學工業,tpex,2025-09-24
4755,三福化,化學工業,twse,2025-09-24
4760,勤凱,其他電子類,tpex,2025-09-24
4763,材料*-KY,化學工業,twse,2025-09-24
4764,雙鍵,化學工業,twse,2025-09-24
4765,磐采,化學工業,emerging,2025-09-24
4766,南寶,化學工業,twse,2025-09-24
4767,誠泰科技,化學工業,tpex,2025-09-24
4768,晶呈科技,化學工業,tpex,2025-09-24
4770,上品,化學生技醫療,twse,2025-09-24
4771,望隼,生技醫療業,twse,2025-09-24
4772,台特化,化學工業,tpex,2025-09-24
4773,高福,化學工業,emerging,2025-09-24
4804,大略-KY,觀光餐旅,tpex,2025-09-24
4806,桂田文創,文化創意業,tpex,2025-09-24
4807,日成-KY,貿易百貨,twse,2025-09-24
4903,聯光通,通信網路業,tpex,2025-09-24
4904,遠傳,通信網路業,twse,2025-09-24
4905,台聯電,通信網路業,tpex,2025-09-24
4906,正文,通信網路業,twse,2025-09-24
4907,富宇,建材營造,tpex,2025-09-24
4908,前鼎,通信網路業,tpex,2025-09-24
4909,新復興,通信網路業,tpex,2025-09-24
4911,德英,生技醫療業,tpex,2025-09-24
4912,聯德控股-KY,電子工業,twse,2025-09-24
4915,致伸,電子工業,twse,2025-09-24
4916,事欣科,電子工業,twse,2025-09-24
4919,新唐,半導體業,twse,2025-09-24
4923,力士,半導體業,tpex,2025-09-24
4924,欣厚-KY,電腦及週邊設備業,tpex,2025-09-24
4925,智微,半導體業,emerging,2025-09-24
4927,泰鼎-KY,電子零組件業,twse,2025-09-24
4930,燦星網,電器電纜,twse,2025-09-24
4931,新盛力,電腦及週邊設備業,tpex,2025-09-24
4933,友輝,光電業,tpex,2025-09-24
4934,太極,光電業,twse,2025-09-24
4935,茂林-KY,光電業,twse,2025-09-24
4938,和碩,電子工業,twse,2025-09-24
4939,亞電,電子零組件業,tpex,2025-09-24
4942,嘉彰,光電業,twse,2025-09-24
4943,康控-KY,電子工業,twse,2025-09-24
4944,兆遠,光電業,tpex,2023-10-27
4945,陞達科技,半導體業,tpex,2025-09-04
4946,辣椒,文化創意業,tpex,2025-09-24
4949,有成精密,光電業,twse,2025-09-24
4950,金耘國際,鋼鐵工業,tpex,2025-09-24
4951,精拓科,半導體業,tpex,2025-09-24
4952,凌通,半導體業,twse,2025-09-24
4953,緯軟,資訊服務業,tpex,2025-09-24
4956,光鋐,電子工業,twse,2025-09-24
4958,臻鼎-KY,電子工業,twse,2025-09-24
4960,誠美材,光電業,twse,2025-09-24
4961,天鈺,半導體業,twse,2025-09-24
4966,譜瑞-KY,半導體業,tpex,2025-09-24
4967,十銓,半導體業,twse,2025-09-24
4968,立積,半導體業,twse,2025-09-24
4971,IET-KY,半導體業,tpex,2025-09-24
4972,湯石照明,光電業,tpex,2025-09-24
4973,廣穎,半導體業,tpex,2025-09-24
4974,亞泰,電子零組件業,tpex,2025-09-24
4976,佳凌,光電業,twse,2025-09-24
4977,眾達-KY,通信網路業,twse,2025-09-24
4979,華星光,通信網路業,tpex,2025-09-24
