date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ret_1d,ret_5d,ret_20d,sma20,sma20_gap_pct,sma60,sma60_gap_pct,sma120,sma120_gap_pct,rsi14,rolling_vol_20d,vol_mult_20d,taiex_ret_20d,excess_ret_20d,net_Dealer_Hedging_5d,net_Dealer_self_5d,net_Foreign_Dealer_Self_5d,net_Foreign_Investor_5d,net_Investment_Trust_5d,net_Dealer_Hedging_20d,net_Dealer_self_20d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_20d,net_Investment_Trust_20d,chip_net5_sum,chip_net20_sum,foreign_ratio,foreign_ratio_5d_chg,foreign_ratio_20d_chg,margin_delta_row_sum,margin_delta_5d_sum,margin_delta_20d_sum,revenue_yoy,revenue_mom,pe,pb,dividend_yield,stock_name,industry_category
2025-06-23,3035,4126188,716040129,173.0,175.0,171.5,174.5,-3.5,4457,-0.0196629213483146,-0.0278551532033426,-0.0438356164383562,176.975,-1.3985026133634615,188.40833333333333,-7.382016011322923,211.41666666666666,-17.461568782026017,59.32203389830509,0.032335140703472785,0.8937339315677276,0.0089925300070408,-0.052828146445397,-419638.0,-313851.0,0.0,-5648142.0,-62000.0,399355.0,-8043.0,0.0,-5348059.0,-728324.0,-6443631.0,-5685071.0,87.31,1.8400000000000034,3.1000000000000085,-231,1558.0,-613.0,,-0.0044405699505942,50.3,3.58,1.78,智原,電子工業
2025-06-24,3035,3979263,715857227,177.0,181.5,177.0,180.5,6.0,3812,0.0343839541547277,0.0226628895184135,0.0083798882681564,177.05,1.9486020898051404,187.325,-3.6434005071399933,210.975,-14.444839435952128,53.39805825242718,0.03302608261040468,0.8618705200829307,0.0368791355621433,-0.028499247293986896,-74096.0,-167005.0,0.0,-4138170.0,-61000.0,539150.0,277507.0,0.0,-4274193.0,-729324.0,-4440271.0,-4186860.0,86.88,1.1899999999999977,2.6299999999999955,-78,1146.0,-584.0,,-0.0044405699505942,50.3,3.58,1.78,智原,電子工業
2025-06-25,3035,7004497,1294110622,182.5,187.5,180.5,186.5,6.0,6976,0.0332409972299168,0.0626780626780627,0.0718390804597701,177.675,4.966934008723789,186.375,0.06706908115359234,210.60416666666666,-11.445246809773469,57.522123893805315,0.03304485399232223,1.4664122623311229,0.0581714494444107,0.013667631015359394,171556.0,-114595.0,0.0,-2764968.0,-64000.0,655039.0,498193.0,0.0,-2377361.0,-642324.0,-2772007.0,-1866453.0,86.43,0.6100000000000136,1.8900000000000006,523,1695.0,-240.0,,-0.0044405699505942,50.3,3.58,1.78,智原,電子工業
2025-06-26,3035,9213858,1700417667,188.0,189.0,182.0,182.5,-4.0,9074,-0.0214477211796246,-0.0081521739130434,0.0518731988472622,178.125,2.4561403508772006,185.48333333333332,-1.6084104591607473,210.17083333333332,-13.165876965167222,52.136752136752136,0.033505720405692704,1.8225685731718757,0.0605809316140879,-0.008707732766825703,-88527.0,-670446.0,0.0,-2489113.0,-12000.0,425962.0,81020.0,0.0,-1558858.0,-604324.0,-3260086.0,-1656200.0,86.31,0.7800000000000011,1.5799999999999983,74,573.0,-125.0,,-0.0044405699505942,50.3,3.58,1.78,智原,電子工業
2025-06-27,3035,14088603,2627840454,184.0,190.0,183.5,184.5,2.0,14459,0.0109589041095889,0.0365168539325841,0.0482954545454545,178.55,3.332399887986548,185.01666666666668,-0.27925412125034965,209.775,-12.048623525205581,55.08474576271186,0.03345306177399565,2.5152683133060005,0.0653778287081874,-0.017082374162732894,76343.0,-635854.0,0.0,1190793.0,-21000.0,402870.0,-92051.0,0.0,-2336136.0,-613324.0,610282.0,-2638641.0,86.4,-0.39000000000000057,1.8100000000000023,662,950.0,732.0,,-0.0044405699505942,50.3,3.58,1.78,智原,電子工業
2025-06-30,3035,5800222,1075293784,186.0,187.5,183.5,185.5,1.0,6943,0.005420054200542,0.0630372492836677,0.1345565749235473,179.65,3.2563317561925986,184.45,0.569259962049351,209.3625,-11.3976953847991,52.252252252252255,0.02857515004454426,1.0629706758232587,0.0691906375255693,0.06536593739797801,46235.0,-977390.0,0.0,2042883.0,-17000.0,381805.0,-438631.0,0.0,-204778.0,-242324.0,1094728.0,-503928.0,86.37,-0.9399999999999977,1.0200000000000102,-591,590.0,73.0,,-0.0044405699505942,50.3,3.58,1.78,智原,電子工業
2025-07-01,3035,7503603,1410768388,186.0,190.0,186.0,187.0,1.5,6306,0.0080862533692722,0.03601108033241,0.143730886850153,180.825,3.414903912622713,183.70833333333334,1.7917895214334179,208.975,-10.515611915300871,50.925925925925924,0.02853236227666366,1.3292793364986228,0.0783297155831592,0.06540117126699381,104712.0,-976024.0,0.0,1241676.0,-15000.0,286344.0,-525521.0,0.0,-168926.0,-134324.0,355364.0,-542427.0,86.32,-0.5600000000000023,0.37999999999999545,754,1422.0,961.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-02,3035,6205881,1175353491,187.0,191.5,186.5,188.5,1.5,6139,0.0080213903743315,0.0107238605898123,0.0649717514124292,181.4,3.914002205071654,183.375,2.7948193592365334,208.5,-9.592326139088724,55.769230769230774,0.02235790775606839,1.129958930139614,0.056837101568729,0.008134649843700194,24000.0,-864715.0,0.0,712394.0,-12000.0,-100735.0,-647613.0,0.0,-1162123.0,-134324.0,-140321.0,-2044795.0,86.05,-0.38000000000000966,0.5300000000000011,-399,500.0,1010.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-03,3035,12393969,2368893947,192.0,196.0,187.5,188.5,0.0,10770,0.0,0.0328767123287672,0.0589887640449438,181.925,3.6141267005634026,183.31666666666666,2.8275297754341233,208.07916666666668,-9.40947956506939,62.365591397849464,0.022363526430702406,2.087988764051853,0.0619144169021947,-0.002925652857250903,126865.0,-370547.0,0.0,-2089233.0,-11000.0,-20009.0,-706881.0,0.0,-3912002.0,-77000.0,-2343915.0,-4715892.0,86.77,0.45999999999999375,1.3399999999999892,438,864.0,1575.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-04,3035,6170801,1149407752,190.0,190.0,184.0,184.5,-4.0,5935,-0.0212201591511936,0.0,0.0249999999999999,182.15,1.2901454844908011,183.50833333333333,0.540393260978167,207.60833333333332,-11.13073495765262,55.208333333333336,0.022913365006521927,1.0084704113966356,0.054866243886376,-0.0298662438863761,-41339.0,-195668.0,0.0,-2355063.0,-1000.0,-119183.0,-903857.0,0.0,-4902002.0,-78000.0,-2593070.0,-6003042.0,87.01,0.6099999999999994,1.3299999999999983,-352,-150.0,1334.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-07,3035,3385130,616418721,184.0,185.0,179.0,183.0,-1.5,3412,-0.008130081300813,-0.013477088948787,0.0252100840336133,182.375,0.34270047978066653,183.39166666666668,-0.21356841005135685,207.17083333333332,-11.667102431568143,56.98924731182796,0.022908826562632257,0.5491621093572405,0.0431455207983955,-0.017935436764782202,39021.0,196994.0,0.0,-2362127.0,1000.0,-56210.0,-837764.0,0.0,-4561066.0,-78000.0,-2125112.0,-5533040.0,87.0,0.6299999999999955,1.2399999999999949,-177,264.0,1269.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-08,3035,3647442,665821659,182.0,185.0,179.5,183.5,0.5,3010,0.0027322404371583,-0.0187165775401069,0.0027322404371583,182.4,0.6030701754385914,183.10833333333332,0.21389887589315926,206.75416666666666,-11.247254186735455,58.69565217391305,0.022225243400092996,0.592788690143287,0.0191017605904293,-0.016369520153271002,-23251.0,198082.0,0.0,-2521946.0,2000.0,-80646.0,-935442.0,0.0,-4868026.0,-77000.0,-2345115.0,-5961114.0,86.99,0.6700000000000017,1.289999999999992,-6,-496.0,1319.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-09,3035,5818998,1038841123,179.0,180.5,175.5,179.5,-4.0,5791,-0.0217983651226157,-0.0477453580901856,-0.0349462365591397,182.075,-1.414252368529445,182.66666666666666,-1.7335766423357657,206.225,-12.95914656321978,44.57831325301205,0.022415915231437662,0.9336439191256469,0.0174528035026377,-0.0523990400617774,-118277.0,-34249.0,0.0,-4122866.0,3000.0,-184870.0,-1039327.0,0.0,-6956836.0,-76000.0,-4272392.0,-8257033.0,87.35,1.2999999999999972,2.039999999999992,-71,-168.0,2120.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-10,3035,3511336,627164834,180.0,180.0,177.0,177.0,-2.5,3825,-0.0139275766016713,-0.0610079575596816,-0.0301369863013698,181.8,-2.64026402640265,181.96666666666667,-2.729437625938813,205.67083333333332,-13.94015518324182,48.684210526315795,0.02224356395217731,0.5562008171821443,0.0319824930452652,-0.062119479346635004,-141566.0,-10232.0,0.0,-2395260.0,-11000.0,-197010.0,-1041197.0,0.0,-7547082.0,-89000.0,-2558058.0,-8874289.0,87.52,0.75,2.1599999999999966,-45,-651.0,2152.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-11,3035,3470915,626358290,178.5,182.5,178.0,179.5,2.5,3216,0.0141242937853107,-0.02710027100271,0.0141242937853107,181.925,-1.332966881956854,181.425,-1.0610445087501752,205.17083333333332,-12.5119311143153,56.75675675675676,0.02140921234250092,0.5435449307223589,0.044505110217337,-0.0303808164320263,-60777.0,-3256.0,0.0,-1356178.0,-1000.0,-174434.0,-1011345.0,0.0,-7131000.0,-80000.0,-1421211.0,-8396779.0,87.36,0.3499999999999943,1.9500000000000028,-91,-390.0,2095.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-14,3035,2679703,474826438,179.5,180.5,175.5,176.0,-3.5,3348,-0.0194986072423398,-0.0382513661202186,-0.0194986072423398,181.75,-3.1636863823933936,180.99166666666667,-2.75795386527925,204.75833333333333,-14.045012413007196,43.47826086956522,0.021636482143067376,0.4186566158986394,0.0398610340290401,-0.059359641271379895,-129198.0,-146601.0,0.0,-2454024.0,-2000.0,-463580.0,-1240848.0,0.0,-8421410.0,-80000.0,-2731823.0,-10205838.0,87.76,0.7600000000000051,2.2900000000000063,112,-101.0,2311.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-15,3035,2426721,428117370,177.0,177.5,175.5,176.0,0.0,2638,0.0,-0.0408719346049046,-0.0028328611898017,181.725,-3.1503645618379372,180.65,-2.5740381954054814,204.37916666666666,-13.885547695255962,31.578947368421055,0.021308313088373644,0.3826488092565489,0.0420716603914772,-0.0449045215812789,-158006.0,-157601.0,0.0,-3404246.0,-6000.0,-150641.0,-1102548.0,0.0,-8822686.0,-80000.0,-3725853.0,-10155875.0,87.97,0.980000000000004,2.280000000000001,-131,-226.0,1846.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-16,3035,4039125,724841177,178.5,182.0,178.0,178.0,2.0,3861,0.0113636363636364,-0.0083565459610027,0.0142450142450143,181.85,-2.1171295023370895,180.44166666666666,-1.3531612247725477,204.13333333333333,-12.802090137165244,41.50943396226415,0.021406980387987013,0.6260390343484774,0.0447724290815247,-0.0305274148365104,17022.0,-178601.0,0.0,-2423444.0,139000.0,94301.0,-1192160.0,0.0,-8598884.0,66000.0,-2446023.0,-9630743.0,88.04,0.6900000000000119,2.220000000000013,80,-75.0,1952.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-17,3035,5362511,974905612,179.5,185.0,179.5,181.0,3.0,5364,0.0168539325842695,0.0225988700564971,-0.0163043478260869,181.7,-0.38525041276828986,180.325,0.37432413697491285,203.9375,-11.247318418633157,43.636363636363626,0.01871346106533003,0.8708246459449421,0.0640299489658331,-0.08033429679192,148605.0,-111000.0,0.0,-2001303.0,299000.0,45377.0,-1162225.0,0.0,-8974909.0,265000.0,-1664698.0,-9826757.0,88.04,0.5200000000000102,2.510000000000005,98,68.0,854.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-18,3035,3474552,636255782,184.0,184.5,181.0,183.5,2.5,3735,0.0138121546961325,0.0222841225626742,0.0308988764044944,181.975,0.8380272015386714,180.41666666666666,1.7090069284064757,203.74166666666667,-9.93496666530329,46.55172413793104,0.017372442380030006,0.607952955486384,0.0742220108000368,-0.043323134395542404,149847.0,-32000.0,0.0,-1902967.0,425000.0,124074.0,-866778.0,0.0,-4423415.0,402000.0,-1360120.0,-4764119.0,87.93,0.5700000000000074,1.1400000000000006,48,207.0,617.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-21,3035,2096278,383331793,184.0,184.5,181.0,183.0,-0.5,2738,-0.002724795640327,0.0397727272727272,0.0487106017191976,182.4,0.3289473684210398,180.55,1.3569648296870573,203.46666666666667,-10.058977719528183,42.857142857142854,0.016676894564491288,0.3734237763585122,0.0876161222732414,-0.0389055205540438,167608.0,4734.0,0.0,-1177557.0,563000.0,123666.0,-922263.0,0.0,-3950825.0,545000.0,-442215.0,-4204422.0,88.08,0.3199999999999932,0.769999999999996,0,95.0,848.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-22,3035,5191678,932273917,182.0,184.5,176.0,176.5,-6.5,5541,-0.0355191256830601,0.0028409090909091,-0.0221606648199446,182.2,-3.1284302963776045,180.51666666666668,-2.2250946357677104,203.14166666666668,-13.114821347991967,31.818181818181827,0.016968320169589254,0.914947411537034,0.048389927749789,-0.0705505925697336,109601.0,-1304.0,0.0,-1424325.0,691000.0,33056.0,-936847.0,0.0,-6108841.0,672000.0,-625028.0,-6340632.0,88.47,0.5,1.5900000000000034,16,242.0,942.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-23,3035,2957166,533259037,178.0,181.5,178.0,181.5,5.0,3027,0.028328611898017,0.0196629213483146,-0.0268096514745308,181.95,-0.2473206924979321,180.49166666666667,0.5586592178770999,202.80416666666667,-10.504797320896596,40.78947368421053,0.016475243908295335,0.5404252098064364,0.0519257196040707,-0.0787353710786015,72450.0,118696.0,0.0,-314066.0,550000.0,-4805.0,-958869.0,0.0,-6147982.0,680000.0,427080.0,-6431656.0,88.09,0.04999999999999716,1.6599999999999966,24,186.0,443.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-24,3035,2920792,529204958,183.0,183.0,178.0,182.0,0.5,3516,0.002754820936639,0.0055248618784531,-0.0027397260273972,181.925,0.04122577985432585,180.45833333333334,0.8543061648579986,202.44166666666666,-10.097558967603836,46.3768115942029,0.015786385149063425,0.5663444542853505,0.0512648107467847,-0.0540045367741819,-57156.0,18696.0,0.0,239614.0,403000.0,76748.0,-473083.0,0.0,-6246182.0,680000.0,604154.0,-5962517.0,87.94,-0.10000000000000853,1.6299999999999955,-73,15.0,296.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-25,3035,2148268,387537674,182.0,183.0,179.0,179.5,-2.5,2307,-0.0137362637362636,-0.0217983651226157,-0.02710027100271,181.675,-1.1971927893215994,180.45,-0.5264616237184772,202.0625,-11.166099597896695,45.070422535211264,0.01584827562347812,0.4710851064224036,0.0467243182529382,-0.0738245892556482,-87704.0,-26304.0,0.0,-674804.0,238000.0,-39973.0,-257228.0,0.0,-6289012.0,661000.0,-550812.0,-5925213.0,88.01,0.0799999999999983,1.6099999999999994,265,232.0,-101.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-28,3035,1950387,348880642,180.5,181.5,177.0,178.5,-1.0,2119,-0.0055710306406685,-0.0245901639344262,-0.0377358490566037,181.325,-1.5579760099269202,180.40833333333333,-1.0577855790105728,201.7375,-11.518681454860902,43.055555555555564,0.015795181072085496,0.446541419327991,0.0623104989101646,-0.10004634796676831,-63104.0,33962.0,0.0,-827404.0,100000.0,14327.0,89089.0,0.0,-6821112.0,662000.0,-756546.0,-6055696.0,88.04,-0.03999999999999204,1.6700000000000017,-75,157.0,415.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-29,3035,4489360,788458689,178.5,178.5,173.0,173.5,-5.0,5694,-0.0280112044817927,-0.0169971671388101,-0.0721925133689839,180.65,-3.9579296983116574,180.40833333333333,-3.829276179038288,201.275,-13.799528008942996,41.89189189189189,0.016645260712694458,1.0645734122259118,0.037425965647823,-0.10961847901680691,-52916.0,-5000.0,0.0,-1699454.0,-26000.0,-124572.0,34177.0,0.0,-9049971.0,661000.0,-1783370.0,-8479366.0,88.65,0.18000000000000682,2.3300000000000125,39,180.0,-300.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-30,3035,16134635,2555771391,162.0,164.0,156.5,157.5,-16.0,17179,-0.0922190201729106,-0.1322314049586777,-0.1644562334217506,179.1,-12.060301507537686,180.06666666666666,-12.532395409107732,200.5875,-21.480650588895124,30.693069306930695,0.025627525917285433,3.4230773053676904,0.04641056942818,-0.21086680284993062,-174756.0,-358000.0,0.0,-6068181.0,-31000.0,-203561.0,-452154.0,0.0,-12928557.0,661000.0,-6631937.0,-12923272.0,89.47,1.3799999999999955,3.4200000000000017,-1155,-999.0,-1056.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-07-31,3035,7633430,1170900528,156.0,156.5,152.0,152.5,-5.0,9046,-0.0317460317460317,-0.162087912087912,-0.1909814323607427,177.3,-13.987591652566278,179.68333333333334,-15.128466747055002,199.87916666666666,-23.7039044422672,24.52830188679245,0.026045297341991513,1.7056185536534847,0.0429518889714455,-0.2339333213321882,-98097.0,-325471.0,0.0,-7789866.0,-30000.0,-148214.0,-428007.0,0.0,-11946815.0,661000.0,-8243434.0,-11862036.0,89.78,1.8400000000000034,3.010000000000005,174,-752.0,-1320.0,,-0.3385998352691766,50.3,3.58,1.78,智原,電子工業
2025-08-01,3035,6247016,967891895,149.0,158.0,149.0,157.0,4.5,6382,0.0295081967213115,-0.1253481894150417,-0.1490514905149051,175.925,-10.75742503907916,179.275,-12.425045321433558,199.18333333333334,-21.178144088360806,32.407407407407405,0.02735352757357926,1.394649798182055,0.0457699850764203,-0.1948214755913254,93738.0,-294832.0,0.0,-7670166.0,0.0,95104.0,-356392.0,0.0,-11604115.0,662000.0,-7871260.0,-11203403.0,89.67,1.6599999999999966,2.6599999999999966,15,-1002.0,-953.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-04,3035,2981457,462022552,155.5,156.5,154.0,155.5,-1.5,3501,-0.0095541401273885,-0.1288515406162464,-0.1502732240437158,174.55,-10.913778287023778,178.83333333333334,-13.047530288909604,198.4625,-21.647666435724634,31.531531531531527,0.02735664092901176,0.6686247649043072,0.0487660951122825,-0.1990393191559983,24042.0,-459832.0,0.0,-7524011.0,6000.0,-652.0,-567737.0,0.0,-11982996.0,667000.0,-7953801.0,-11884385.0,89.64,1.5999999999999943,2.6400000000000006,71,-856.0,-705.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-05,3035,2834353,445463351,157.0,158.0,155.5,158.0,2.5,3075,0.0160771704180064,-0.0893371757925072,-0.1389645776566758,173.275,-8.81546674361564,178.38333333333333,-11.426702793609266,197.77916666666667,-20.11292055533318,32.14285714285715,0.027784938570296,0.641483604355258,0.0644036142541475,-0.2033681919108233,71540.0,-454832.0,0.0,-4841056.0,7000.0,-29781.0,-618737.0,0.0,-11369081.0,666000.0,-5217348.0,-11351599.0,89.42,0.769999999999996,2.430000000000007,-109,-1004.0,-808.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-06,3035,2364896,368479912,157.5,158.5,154.5,154.5,-3.5,3184,-0.0221518987341772,-0.019047619047619,-0.1392757660167131,172.025,-10.187472751053628,177.85833333333332,-13.133111558824906,197.05833333333334,-21.596819892586794,26.54867256637168,0.02779490974811028,0.5570058823467758,0.0457516107896138,-0.18502737680632692,127742.0,-92832.0,0.0,-1931400.0,12000.0,42458.0,-510737.0,0.0,-10737091.0,670000.0,-1884490.0,-10535370.0,89.6,0.12999999999999545,2.25,27,178.0,-710.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-07,3035,2898096,452465754,156.0,157.5,155.0,155.5,1.0,2783,0.006472491909385,0.0196721311475409,-0.1214689265536723,170.95,-9.037730330505989,177.29166666666666,-12.29142185663924,196.30833333333334,-20.787876215137757,24.545454545454547,0.027904950488556818,0.6875563388144997,0.0627230586609555,-0.1841919852146278,91772.0,-123091.0,0.0,31651.0,12000.0,85124.0,-540866.0,0.0,-9519904.0,684000.0,12332.0,-9291646.0,89.39,-0.39000000000000057,1.8700000000000045,-23,-19.0,-688.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-08,3035,2238040,348060777,156.0,157.0,154.5,155.0,-0.5,2590,-0.0032154340836012,-0.0127388535031847,-0.1364902506963788,169.725,-8.675799086757985,176.75,-12.305516265912308,195.5125,-20.721181510133626,24.545454545454547,0.027511032126790895,0.538842273525125,0.060737461515349,-0.1972277122117278,-95223.0,-163100.0,0.0,507464.0,12000.0,60658.0,-516236.0,0.0,-9740473.0,675000.0,261141.0,-9521051.0,89.43,-0.23999999999999488,2.0700000000000074,-7,-41.0,-604.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-11,3035,2014490,311753048,155.5,156.5,153.5,154.0,-1.0,2453,-0.0064516129032258,-0.0096463022508038,-0.125,168.625,-8.67309117865085,176.21666666666667,-12.607585358933138,194.72083333333333,-20.912417349624455,27.272727272727266,0.027351762163471748,0.4889345931266717,0.0715099584893765,-0.1965099584893765,-21400.0,-49100.0,0.0,940909.0,-21000.0,107146.0,-470236.0,0.0,-8588063.0,648000.0,849409.0,-8303153.0,89.47,-0.1700000000000017,1.7099999999999937,-49,-161.0,-765.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-12,3035,2390694,372911529,155.0,157.5,154.0,156.5,2.5,3225,0.0162337662337661,-0.009493670886076,-0.1107954545454545,167.65,-6.650760512973464,175.81666666666666,-10.986823395582512,193.89583333333334,-19.286558504351568,23.404255319148945,0.027785573484470315,0.5804964363009247,0.0620938607128536,-0.1728893152583081,82249.0,23686.0,0.0,930954.0,-21580.0,210474.0,-437450.0,0.0,-7033881.0,650420.0,1015309.0,-6610437.0,89.26,-0.1599999999999966,1.2900000000000063,44,-8.0,-590.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-13,3035,3850314,602654381,157.5,158.5,153.5,155.0,-1.5,4235,-0.0095846645367412,0.0032362459546926,-0.1292134831460674,166.5,-6.906906906906906,175.36666666666667,-11.613761642273335,193.10833333333332,-19.73417339144694,21.875,0.027510898064520298,0.9370621455052923,0.062024042698108,-0.19123752584417542,16047.0,14686.0,0.0,1007154.0,-34580.0,41483.0,-317450.0,0.0,-7306493.0,496420.0,1003307.0,-7086040.0,89.37,-0.22999999999998977,1.3299999999999983,91,56.0,-579.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-14,3035,2749715,429101440,155.5,158.5,155.0,155.0,0.0,2599,0.0,-0.0032154340836012,-0.1436464088397789,165.2,-6.174334140435834,174.84166666666667,-11.348362804442115,192.375,-19.42820012995452,23.07692307692308,0.027010751631382387,0.6911817198627392,0.052559443905727,-0.1962058527455059,54950.0,31416.0,0.0,378474.0,-119160.0,-8531.0,-398450.0,0.0,-7140127.0,265840.0,345680.0,-7281268.0,89.58,0.18999999999999773,1.539999999999992,105,184.0,-572.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-15,3035,1821247,280527745,156.5,156.5,153.0,153.5,-1.5,2321,-0.0096774193548386,-0.0096774193548386,-0.1634877384196185,163.7,-6.230910201588269,174.35,-11.958703756811007,191.60833333333332,-19.888661766624615,22.82608695652175,0.026548193954966333,0.46751198963265267,0.0445090722773124,-0.2079968106969309,62964.0,44786.0,0.0,301971.0,-122160.0,-26225.0,-439450.0,0.0,-7535535.0,127840.0,287561.0,-7873370.0,89.73,0.29999999999999716,1.7999999999999972,-53,138.0,-673.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-18,3035,2682536,409006401,153.0,154.5,151.5,152.5,-1.0,3477,-0.006514657980456,-0.0097402597402597,-0.1666666666666666,162.175,-5.965777709264685,173.85,-12.280701754385959,190.8375,-20.08908102443179,25.0,0.02651801513218091,0.6834611127310981,0.0527292972641348,-0.2193959639308014,64624.0,-120214.0,0.0,383471.0,-6295.0,4162.0,-595184.0,0.0,-7027035.0,78705.0,321586.0,-7539352.0,89.66,0.18999999999999773,1.5799999999999983,-106,81.0,-779.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-19,3035,2372544,362083637,153.5,154.0,151.0,152.0,-0.5,2577,-0.0032786885245901,-0.0287539936102236,-0.1388101983002833,160.95,-5.560733146940033,173.4,-12.34140715109574,190.1125,-20.047340390558222,39.62264150943396,0.02577321328956225,0.6269983301672597,0.0629495775702346,-0.2017597758705179,-66565.0,-147100.0,0.0,-433529.0,89285.0,34308.0,-583246.0,0.0,-6043085.0,48705.0,-557909.0,-6543318.0,89.68,0.4200000000000017,1.210000000000008,167,204.0,-628.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-20,3035,19375025,3092335375,155.0,164.0,155.0,157.5,5.5,16590,0.0361842105263157,0.0161290322580645,-0.1322314049586777,159.75,-1.4084507042253502,173.125,-9.025270758122739,189.45,-16.86460807600949,59.25925925925926,0.026394205405893423,4.207512283612673,0.0164492406151042,-0.14868064557378188,172438.0,-36101.0,0.0,-2089347.0,189285.0,141471.0,-472247.0,0.0,-9081774.0,135705.0,-1763725.0,-9276845.0,90.06,0.6899999999999977,1.9699999999999989,748,861.0,96.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-21,3035,6404488,994787978,158.0,158.5,153.5,153.5,-4.0,8999,-0.0253968253968254,-0.0096774193548386,-0.1565934065934066,158.325,-3.0475288173061665,172.79166666666666,-11.164697371593924,188.74166666666667,-18.671906044416975,43.39622641509434,0.02661185344658313,1.3401175135336272,0.0284312696806736,-0.1850246762740802,28853.0,-88120.0,0.0,-3546985.0,285865.0,77478.0,-505266.0,0.0,-10926726.0,148705.0,-3320387.0,-11205809.0,90.44,0.8599999999999994,2.5,186,942.0,355.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-22,3035,5805575,871179914,153.5,153.5,149.0,149.0,-4.5,7193,-0.0293159609120521,-0.0293159609120521,-0.1699164345403899,156.8,-4.974489795918369,172.34166666666667,-13.543832503263864,188.0,-20.744680851063833,38.983050847457626,0.027009599687858994,1.1700271199733796,0.0202696955074555,-0.1901861300478454,21978.0,-95822.0,0.0,-5716995.0,289865.0,83457.0,-508968.0,0.0,-12577726.0,179705.0,-5500974.0,-12823532.0,91.13,1.3999999999999915,3.1199999999999903,-309,686.0,-219.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
2025-08-25,3035,4299887,658836571,152.0,155.0,151.5,152.5,3.5,3706,0.0234899328859059,0.0,-0.1456582633053221,155.5,-1.9292604501607746,172.15833333333333,-11.418752117721088,187.22916666666666,-18.549015244241673,40.98360655737705,0.027963574096704656,0.8465361164733582,0.0401665655534253,-0.1858248288587474,246461.0,92889.0,0.0,-5142422.0,202000.0,313727.0,-536257.0,0.0,-11342053.0,180705.0,-4601072.0,-11383878.0,90.77,1.1099999999999994,2.7299999999999898,21,813.0,-123.0,,-0.137188759612361,50.3,3.58,1.78,智原,電子工業
